"target_id","pval","qval","ext_gene","num_aggregated_transcripts"
"ENSMUSG00000026737",2.20362161877839e-07,9.72694340837937e-07,"Pip4k2a",2
"ENSMUSG00000028669",2.21126569938326e-07,9.75787123844306e-07,"1110049F12Rik",5
"ENSMUSG00000029763",2.21766074107765e-07,9.78327107331892e-07,"Exoc4",4
"ENSMUSG00000063172",2.23107667452607e-07,9.83962020560215e-07,"Hspb11",3
"ENSMUSG00000027650",2.24579418968092e-07,9.90167553445722e-07,"Tti1",4
"ENSMUSG00000025873",2.24952551189053e-07,9.91527110164706e-07,"Faf2",4
"ENSMUSG00000073405",2.25213729224633e-07,9.92392563894841e-07,"C920025E04Rik",2
"ENSMUSG00000033222",2.25415958405733e-07,9.92997839215815e-07,"Ttf2",3
"ENSMUSG00000071068",2.25722308922506e-07,9.94061307533292e-07,"Treml2",4
"ENSMUSG00000020696",2.26268997852627e-07,9.96182289079095e-07,"Rffl",7
"ENSMUSG00000071646",2.27924520350008e-07,1.00318244897007e-06,"Mta2",6
"ENSMUSG00000025355",2.28611688875799e-07,1.00591771581222e-06,"Mmp19",1
"ENSMUSG00000060475",2.28948978187203e-07,1.00707115577576e-06,"Wtap",6
"ENSMUSG00000024758",2.29005401963381e-07,1.00707115577576e-06,"Rtn3",4
"ENSMUSG00000004383",2.2936003655064e-07,1.00834102226226e-06,"Large",3
"ENSMUSG00000028452",2.29630721299319e-07,1.00924119484639e-06,"Vcp",4
"ENSMUSG00000040225",2.30114173413542e-07,1.0110757079835e-06,"Prrc2c",2
"ENSMUSG00000027737",2.31403349485401e-07,1.01644834258896e-06,"Slc7a11",2
"ENSMUSG00000089637",2.3212981455544e-07,1.01934687355556e-06,"Hmga1-rs1",1
"ENSMUSG00000022848",2.32464756993444e-07,1.02052494982955e-06,"Dirc2",2
"ENSMUSG00000063882",2.32812620221959e-07,1.02175905686862e-06,"Uqcrh",5
"ENSMUSG00000034254",2.3329850761562e-07,1.0234223436864e-06,"Agpat1",5
"ENSMUSG00000034926",2.33325318752647e-07,1.0234223436864e-06,"Dhcr24",1
"ENSMUSG00000053253",2.33409080376938e-07,1.02349647734465e-06,"Ndfip2",5
"ENSMUSG00000042066",2.33934404309159e-07,1.02550626035642e-06,"Tmcc2",2
"ENSMUSG00000061559",2.34105421669081e-07,1.02596215142006e-06,"Wdr61",6
"ENSMUSG00000040415",2.34213636480004e-07,1.02614262943214e-06,"Dtx3",5
"ENSMUSG00000033439",2.35313926653877e-07,1.03066826587055e-06,"Ccdc76",6
"ENSMUSG00000037509",2.35811445412396e-07,1.03255194690302e-06,"Arhgef4",4
"ENSMUSG00000024603",2.35976474789184e-07,1.03297908952612e-06,"Dctn4",3
"ENSMUSG00000027474",2.37438196775969e-07,1.03908059355247e-06,"BC020535",3
"ENSMUSG00000000168",2.37740339564855e-07,1.04010549244321e-06,"Dlat",6
"ENSMUSG00000012117",2.37827985064583e-07,1.04019165581961e-06,"Dhdds",7
"ENSMUSG00000065954",2.38234842221227e-07,1.04167351177451e-06,"Tacc1",2
"ENSMUSG00000029471",2.40580609960753e-07,1.05162991926876e-06,"Camkk2",4
"ENSMUSG00000034723",2.40892295503472e-07,1.05269176693324e-06,"Tmx4",3
"ENSMUSG00000020700",2.41030886559486e-07,1.05299680692141e-06,"Map3k3",3
"ENSMUSG00000043243",2.41259619479997e-07,1.05369536519252e-06,"Fam129c",5
"ENSMUSG00000050088",2.42451948645554e-07,1.0586008071495e-06,"1600012H06Rik",4
"ENSMUSG00000004071",2.42547694737281e-07,1.05871688367217e-06,"5730403B10Rik",6
"ENSMUSG00000040907",2.43613954584485e-07,1.06306796373412e-06,"Atp1a3",3
"ENSMUSG00000075595",2.44329252090147e-07,1.06588549187688e-06,"Zfp652",4
"ENSMUSG00000030102",2.44584848522155e-07,1.06669654164591e-06,"Itpr1",6
"ENSMUSG00000074358",2.45195440121687e-07,1.06905491238473e-06,"Ccdc61",5
"ENSMUSG00000056962",2.45313939649e-07,1.06926702395982e-06,"Jmjd6",7
"ENSMUSG00000002308",2.45494068118287e-07,1.06974756468965e-06,"Cd320",3
"ENSMUSG00000021591",2.45683207012611e-07,1.07026708393542e-06,"Glrx",1
"ENSMUSG00000028646",2.46396350870253e-07,1.07306837528359e-06,"Rragc",4
"ENSMUSG00000051748",2.47326788493795e-07,1.07681273980206e-06,"1100001G20Rik",1
"ENSMUSG00000032202",2.47396812508744e-07,1.07681273980206e-06,"Rab27a",1
"ENSMUSG00000027165",2.47566722035516e-07,1.0772459866173e-06,"B230118H07Rik",6
"ENSMUSG00000032114",2.48218317999836e-07,1.07955037049215e-06,"Slc37a4",2
"ENSMUSG00000002257",2.48237346755447e-07,1.07955037049215e-06,"Def6",2
"ENSMUSG00000007880",2.48380290913642e-07,1.07986523524738e-06,"Arid1a",6
"ENSMUSG00000064345",2.5022980042714e-07,1.08759732678553e-06,"mt-Nd2",1
"ENSMUSG00000028431",2.50394474683773e-07,1.08800414943491e-06,"Ikbkap",6
"ENSMUSG00000043716",2.51098456136935e-07,1.09075345248133e-06,"Rpl7",5
"ENSMUSG00000024773",2.52714512403568e-07,1.09746205840392e-06,"Atg2a",4
"ENSMUSG00000020375",2.54894311896725e-07,1.10661432969798e-06,"Rufy1",2
"ENSMUSG00000026857",2.5506639302104e-07,1.10683239528481e-06,"Mettl11a",5
"ENSMUSG00000060032",2.55089148847975e-07,1.10683239528481e-06,"H2afj",1
"ENSMUSG00000033066",2.5569561591182e-07,1.10914947247893e-06,"Gas7",3
"ENSMUSG00000001741",2.56078163175014e-07,1.11049419883374e-06,"Il16",3
"ENSMUSG00000057594",2.56222899748613e-07,1.11080717908574e-06,"Arl16",7
"ENSMUSG00000030276",2.56915311363668e-07,1.1134936541209e-06,"Ttll3",9
"ENSMUSG00000022639",2.57423790775659e-07,1.11538165558839e-06,"5330426P16Rik",2
"ENSMUSG00000023805",2.57959497295412e-07,1.11738652648505e-06,"Synj2",6
"ENSMUSG00000035891",2.58312708765805e-07,1.11859998466392e-06,"Cerk",3
"ENSMUSG00000003865",2.58450841498791e-07,1.11888164074194e-06,"Gys1",3
"ENSMUSG00000026275",2.59130376669663e-07,1.12150630649115e-06,"Ppp1r7",2
"ENSMUSG00000019943",2.59299113352332e-07,1.12191939717284e-06,"Atp2b1",2
"ENSMUSG00000035392",2.59656641232649e-07,1.12290085857977e-06,"Dennd1a",5
"ENSMUSG00000015522",2.59672657393022e-07,1.12290085857977e-06,"Arnt",7
"ENSMUSG00000020775",2.60556411916631e-07,1.12640427947466e-06,"Mrpl38",6
"ENSMUSG00000014039",2.61421777744549e-07,1.12982624893099e-06,"Prdm15",7
"ENSMUSG00000030929",2.62864702021204e-07,1.13559544232042e-06,"Eri2",6
"ENSMUSG00000028729",2.6290503315806e-07,1.13559544232042e-06,"Ebna1bp2",5
"ENSMUSG00000006423",2.64252684677827e-07,1.14109452667085e-06,"C330007P06Rik",6
"ENSMUSG00000020740",2.64605690590819e-07,1.14229664736725e-06,"Gga3",4
"ENSMUSG00000007891",2.66548199889177e-07,1.15035800504751e-06,"Ctsd",5
"ENSMUSG00000027170",2.67138612697225e-07,1.15258113956289e-06,"Eif3m",3
"ENSMUSG00000031503",2.67285484427267e-07,1.15288988323827e-06,"Col4a2",2
"ENSMUSG00000004069",2.67857008239274e-07,1.1550296005991e-06,"Dnaja3",3
"ENSMUSG00000026970",2.68437799346429e-07,1.1572080631921e-06,"Rbms1",3
"ENSMUSG00000003526",2.69103492927589e-07,1.15975120206519e-06,"Prodh",6
"ENSMUSG00000044827",2.69690546321135e-07,1.16195409036981e-06,"Tlr1",1
"ENSMUSG00000027569",2.7025415561217e-07,1.16405475917589e-06,"1600027N09Rik",5
"ENSMUSG00000053040",2.71481968892242e-07,1.16901434031011e-06,"Aph1c",2
"ENSMUSG00000030884",2.71561140865424e-07,1.16902641855115e-06,"Uqcrc2",4
"ENSMUSG00000041135",2.71644092958124e-07,1.16905475822405e-06,"Ripk2",3
"ENSMUSG00000038286",2.73288473447405e-07,1.17580099818237e-06,"Bphl",2
"ENSMUSG00000026113",2.75054540602417e-07,1.18306684673835e-06,"Inpp4a",4
"ENSMUSG00000025785",2.75664475852918e-07,1.18535724616755e-06,"Exosc7",3
"ENSMUSG00000026049",2.75855255525618e-07,1.18584449637353e-06,"1700029F09Rik",11
"ENSMUSG00000027865",2.76296531997674e-07,1.18740800444144e-06,"Gdap2",3
"ENSMUSG00000078921",2.76711497577042e-07,1.18872710301992e-06,"Tgtp2",2
"ENSMUSG00000032661",2.76758779407041e-07,1.18872710301992e-06,"Oas3",1
"ENSMUSG00000033767",2.76933978216751e-07,1.18914595751529e-06,"D930015E06Rik",3
"ENSMUSG00000049744",2.77400864712396e-07,1.19081672378501e-06,"Arhgap15",6
"ENSMUSG00000020638",2.7776991079783e-07,1.19206666512284e-06,"Cmpk2",1
"ENSMUSG00000021457",2.77912514370834e-07,1.1923443862076e-06,"Syk",5
"ENSMUSG00000053119",2.78488675550055e-07,1.1944815481424e-06,"Chmp3",5
"ENSMUSG00000026939",2.79663339188246e-07,1.19918386450803e-06,"Tmem141",2
"ENSMUSG00000023861",2.80622456889352e-07,1.20295955476399e-06,"Brp44l",5
"ENSMUSG00000027163",2.81735772979718e-07,1.20739395654354e-06,"Commd9",4
"ENSMUSG00000033184",2.81816059906186e-07,1.20740001260675e-06,"Tmed7",3
"ENSMUSG00000027508",2.8198261754737e-07,1.2075487348957e-06,"Pag1",2
"ENSMUSG00000020738",2.8202797876426e-07,1.2075487348957e-06,"Sumo2",7
"ENSMUSG00000007458",2.82087423307227e-07,1.2075487348957e-06,"M6pr",3
"ENSMUSG00000006676",2.82599883890951e-07,1.20940425568988e-06,"Usp19",3
"ENSMUSG00000016252",2.8361762025366e-07,1.21342049492538e-06,"Atp5e",2
"ENSMUSG00000017493",2.84431027335613e-07,1.21656053826587e-06,"Igfbp4",5
"ENSMUSG00000014778",2.85380157670692e-07,1.22027917698965e-06,"Fhod1",4
"ENSMUSG00000031711",2.85811764938832e-07,1.22178343973293e-06,"Zfp330",2
"ENSMUSG00000010755",2.86555764714002e-07,1.22462190012338e-06,"Cars",6
"ENSMUSG00000021514",2.87163159111249e-07,1.22687514364359e-06,"Zfp369",5
"ENSMUSG00000020787",2.88061528902652e-07,1.23036994543577e-06,"P2rx1",3
"ENSMUSG00000079317",2.88191000003558e-07,1.23048622465596e-06,"Trappc2",4
"ENSMUSG00000039617",2.88249516698216e-07,1.23048622465596e-06,"Gm7488",1
"ENSMUSG00000031221",2.88808197476998e-07,1.2325274287644e-06,"Igbp1",3
"ENSMUSG00000023832",2.90026508058235e-07,1.23738176849372e-06,"Acat2",3
"ENSMUSG00000053730",2.91104710069153e-07,1.24151345398042e-06,"Tmem39b",3
"ENSMUSG00000031875",2.91157126978685e-07,1.24151345398042e-06,"Cmtm3",1
"ENSMUSG00000030814",2.93009496684052e-07,1.24876683275758e-06,"Bcl7c",5
"ENSMUSG00000047945",2.93021326317299e-07,1.24876683275758e-06,"Marcksl1",1
"ENSMUSG00000034656",2.93135922201102e-07,1.24890751379195e-06,"Cacna1a",3
"ENSMUSG00000030322",2.93419982241581e-07,1.24976991879636e-06,"Mbd4",3
"ENSMUSG00000017057",2.94049121189167e-07,1.25201494638319e-06,"Il13ra1",1
"ENSMUSG00000041477",2.94136522598989e-07,1.25201494638319e-06,"Dcp1b",5
"ENSMUSG00000032802",2.94192432854739e-07,1.25201494638319e-06,"Srxn1",2
"ENSMUSG00000035863",2.94574838875127e-07,1.25329395038923e-06,"Palm",2
"ENSMUSG00000023883",2.94905985176405e-07,1.2540895241125e-06,"Phf10",5
"ENSMUSG00000038544",2.9492567852136e-07,1.2540895241125e-06,"1110054O05Rik",4
"ENSMUSG00000036864",2.95690142925863e-07,1.25699103246573e-06,"BC053749",4
"ENSMUSG00000068882",2.96271105092634e-07,1.25911107072683e-06,"Ssb",5
"ENSMUSG00000042079",2.96764593720875e-07,1.26085828495119e-06,"Hnrnpf",5
"ENSMUSG00000039737",2.96902452508693e-07,1.26109399084436e-06,"Prkrip1",4
"ENSMUSG00000060262",2.9749658193548e-07,1.26283501942345e-06,"Hist1h2ao",1
"ENSMUSG00000069304",2.9749658193548e-07,1.26283501942345e-06,"Hist1h2ap",1
"ENSMUSG00000020526",2.97559832444499e-07,1.26283501942345e-06,"Znhit3",5
"ENSMUSG00000040350",2.97898706956517e-07,1.26392278439311e-06,"Trim7",4
"ENSMUSG00000017776",2.97983908493218e-07,1.26393396265286e-06,"Crk",4
"ENSMUSG00000025499",2.98893778879241e-07,1.26726257775359e-06,"Hras1",7
"ENSMUSG00000055067",2.98934228394841e-07,1.26726257775359e-06,"Smyd3",4
"ENSMUSG00000017765",2.99329253493618e-07,1.26821262151947e-06,"Slc12a4",2
"ENSMUSG00000014668",2.99379253439621e-07,1.26821262151947e-06,"Chfr",4
"ENSMUSG00000066442",2.99406873149422e-07,1.26821262151947e-06,"Mthfs",6
"ENSMUSG00000052031",3.02002076739564e-07,1.2788513943926e-06,"Tagap1",1
"ENSMUSG00000028403",3.03354228584676e-07,1.28422193893092e-06,"Zdhhc21",3
"ENSMUSG00000039814",3.03495797355481e-07,1.28446603978924e-06,"Xkr5",4
"ENSMUSG00000055629",3.04519166293617e-07,1.2884409612003e-06,"B4galnt4",1
"ENSMUSG00000029416",3.05325038415552e-07,1.29149369661931e-06,"Slc15a4",5
"ENSMUSG00000030521",3.06551368756383e-07,1.29632274942616e-06,"Mphosph10",4
"ENSMUSG00000017288",3.07388081830617e-07,1.29950200404946e-06,"Vps53",7
"ENSMUSG00000033900",3.08102782500802e-07,1.30216383062459e-06,"Mtap9",1
"ENSMUSG00000067847",3.08759957821925e-07,1.30458113009606e-06,"Romo1",3
"ENSMUSG00000040033",3.09536787917367e-07,1.30750252467965e-06,"Stat2",4
"ENSMUSG00000067212",3.09695323098897e-07,1.30757034901808e-06,"H2-T23",3
"ENSMUSG00000016253",3.097236794839e-07,1.30757034901808e-06,"Th1l",6
"ENSMUSG00000020057",3.09886843282425e-07,1.30789848275913e-06,"Dram1",1
"ENSMUSG00000072568",3.09999444777805e-07,1.30801309279455e-06,"Fam84b",1
"ENSMUSG00000053094",3.10488110416542e-07,1.30971396920816e-06,"0610007L01Rik",2
"ENSMUSG00000031095",3.11429748967959e-07,1.31332413146047e-06,"Cul4b",4
"ENSMUSG00000024378",3.13178431369265e-07,1.3203347362712e-06,"Stard4",4
"ENSMUSG00000005225",3.13461894560173e-07,1.32116593665395e-06,"Plekha8",1
"ENSMUSG00000039958",3.15262931738369e-07,1.32839112553013e-06,"4833442J19Rik",7
"ENSMUSG00000033863",3.15667562532525e-07,1.32973006253382e-06,"Klf9",1
"ENSMUSG00000038000",3.16041978856676e-07,1.33094102127593e-06,"Acd",3
"ENSMUSG00000026180",3.17915548350007e-07,1.33846293018204e-06,"Cxcr2",2
"ENSMUSG00000075703",3.18097028378148e-07,1.33885876008048e-06,"Ept1",6
"ENSMUSG00000015143",3.18418405270058e-07,1.33984303130128e-06,"Actn1",2
"ENSMUSG00000032575",3.19491768321032e-07,1.34399010427545e-06,"Manf",5
"ENSMUSG00000003344",3.20211223754186e-07,1.3466465420959e-06,"Btbd2",5
"ENSMUSG00000059708",3.20417366715367e-07,1.34682284259371e-06,"Akap17b",1
"ENSMUSG00000047515",3.20429108487476e-07,1.34682284259371e-06,"BC049715",2
"ENSMUSG00000022836",3.24263031093539e-07,1.36256340378257e-06,"Mylk",3
"ENSMUSG00000053774",3.24794160125034e-07,1.36442069242426e-06,"Ubxn7",2
"ENSMUSG00000003309",3.25556822689816e-07,1.36724933929649e-06,"Ap1m2",2
"ENSMUSG00000025538",3.2580510436006e-07,1.36791676838832e-06,"Sumf2",4
"ENSMUSG00000016619",3.2685277200978e-07,1.37193919219241e-06,"Nup50",2
"ENSMUSG00000038975",3.30082255891464e-07,1.38511490493052e-06,"Rabggtb",4
"ENSMUSG00000029014",3.32163421828493e-07,1.3934660623049e-06,"Dnajc2",7
"ENSMUSG00000027852",3.32951282337543e-07,1.39638855617071e-06,"Nras",3
"ENSMUSG00000052609",3.34099009678183e-07,1.40081830735514e-06,"Plekhg3",2
"ENSMUSG00000063406",3.34868616846129e-07,1.40366067543279e-06,"Tmed5",6
"ENSMUSG00000040699",3.3567004376933e-07,1.40663482891347e-06,"Limd2",4
"ENSMUSG00000062169",3.36097215003768e-07,1.40803945464633e-06,"Cnih4",4
"ENSMUSG00000078879",3.36668633415634e-07,1.41004745289371e-06,"Gm14306",3
"ENSMUSG00000046229",3.37555741220667e-07,1.41337617248522e-06,"Scand1",2
"ENSMUSG00000029387",3.37812644144471e-07,1.4140650687896e-06,"Gtf2h3",5
"ENSMUSG00000051166",3.38118272640908e-07,1.41495749523976e-06,"Eml5",2
"ENSMUSG00000032245",3.38226311907409e-07,1.41498837156188e-06,"Cln6",4
"ENSMUSG00000030168",3.38310519984092e-07,1.41498837156188e-06,"Adipor2",2
"ENSMUSG00000021500",3.38429081929919e-07,1.41509761982606e-06,"Ddx46",3
"ENSMUSG00000032059",3.38820557557103e-07,1.41634765021413e-06,"Alg9",6
"ENSMUSG00000064357",3.39171174918597e-07,1.41742624778976e-06,"mt-Atp6",1
"ENSMUSG00000005107",3.40232252667078e-07,1.42147252287872e-06,"Slc2a9",5
"ENSMUSG00000027082",3.41412523064058e-07,1.42601443466974e-06,"Tfpi",2
"ENSMUSG00000005687",3.43495744085097e-07,1.43432429090416e-06,"Bcas2",5
"ENSMUSG00000078656",3.43691960641812e-07,1.43464171887247e-06,"Vps25",6
"ENSMUSG00000027236",3.4375919942672e-07,1.43464171887247e-06,"Eif3j",1
"ENSMUSG00000031568",3.45312016032216e-07,1.44072944710307e-06,"Rwdd4a",3
"ENSMUSG00000004394",3.45850327281206e-07,1.44258223706286e-06,"Tmed4",2
"ENSMUSG00000033684",3.46364321396645e-07,1.44433261561968e-06,"Qsox1",4
"ENSMUSG00000028657",3.46928999679454e-07,1.446293335265e-06,"Ppt1",5
"ENSMUSG00000038467",3.47777765208886e-07,1.4494369806201e-06,"Chmp4b",2
"ENSMUSG00000061518",3.48463501318426e-07,1.45189964022386e-06,"Cox5b",1
"ENSMUSG00000020778",3.48697571863504e-07,1.45247957281266e-06,"2310004N24Rik",4
"ENSMUSG00000080830",3.49071645530713e-07,1.45364220614368e-06,"Gm12671",1
"ENSMUSG00000090213",3.51506064064483e-07,1.46338178642891e-06,"Tmem189",4
"ENSMUSG00000041650",3.52652147888907e-07,1.46775396407922e-06,"Pcca",2
"ENSMUSG00000022704",3.55152738671795e-07,1.47745849092496e-06,"Qtrtd1",9
"ENSMUSG00000022517",3.5517685175097e-07,1.47745849092496e-06,"Mgrn1",3
"ENSMUSG00000051124",3.56039386027685e-07,1.48064409706922e-06,"Gimap9",1
"ENSMUSG00000046179",3.56542364704808e-07,1.48233311214047e-06,"E2f8",4
"ENSMUSG00000007613",3.5664842376798e-07,1.48237145561777e-06,"Tgfbr1",4
"ENSMUSG00000079553",3.5675374110845e-07,1.48240669622371e-06,"Kifc1",6
"ENSMUSG00000019102",3.59008176378294e-07,1.49126395148031e-06,"Aldh3a1",2
"ENSMUSG00000017167",3.59080149278575e-07,1.49126395148031e-06,"Cntnap1",2
"ENSMUSG00000001783",3.60414332177445e-07,1.49639886004131e-06,"D10Wsu52e",2
"ENSMUSG00000055633",3.61885128249024e-07,1.50209803233082e-06,"Zfp580",1
"ENSMUSG00000032481",3.65219568544401e-07,1.51520032980485e-06,"Smarcc1",5
"ENSMUSG00000004317",3.65239692773706e-07,1.51520032980485e-06,"Clcn5",4
"ENSMUSG00000000253",3.65359524405392e-07,1.51528680563472e-06,"Gmpr",2
"ENSMUSG00000001472",3.66224184746626e-07,1.51846148973493e-06,"Tcf25",4
"ENSMUSG00000042185",3.67309334337104e-07,1.52254841322296e-06,"Nfrkb",5
"ENSMUSG00000031352",3.67722947462965e-07,1.52385026523093e-06,"Hccs",3
"ENSMUSG00000031379",3.68582186539086e-07,1.52699759446288e-06,"Pir",1
"ENSMUSG00000028862",3.69193093707217e-07,1.52911468573325e-06,"Map3k6",2
"ENSMUSG00000024679",3.71311514323768e-07,1.53747272417318e-06,"Ms4a6d",1
"ENSMUSG00000022969",3.71720700531782e-07,1.53875080685249e-06,"Il10rb",5
"ENSMUSG00000045098",3.72743720454563e-07,1.54256849762597e-06,"Suv420h1",11
"ENSMUSG00000021772",3.73016608121957e-07,1.54328060462998e-06,"Nkiras1",5
"ENSMUSG00000028015",3.73182939857857e-07,1.54355159236533e-06,"Ctso",2
"ENSMUSG00000052656",3.77347162489273e-07,1.5603539609362e-06,"Rnf103",3
"ENSMUSG00000037531",3.77767634725989e-07,1.56167079459504e-06,"Mrpl47",2
"ENSMUSG00000028085",3.79850077751503e-07,1.56985555891469e-06,"Pet112l",4
"ENSMUSG00000024799",3.80104328835119e-07,1.57048233894953e-06,"Tm7sf2",7
"ENSMUSG00000022568",3.80590847299495e-07,1.57206818415021e-06,"Scrib",6
"ENSMUSG00000003848",3.83818614105875e-07,1.58497311700371e-06,"Nob1",5
"ENSMUSG00000032905",3.84164199767796e-07,1.58597237595615e-06,"Atg12",1
"ENSMUSG00000089901",3.91301279382588e-07,1.61500134397106e-06,"Gm8113",1
"ENSMUSG00000020311",3.91566623573958e-07,1.61566088239087e-06,"Erlec1",5
"ENSMUSG00000041133",3.92613472967353e-07,1.61954380064248e-06,"Smc1a",5
"ENSMUSG00000035772",3.96759301128785e-07,1.63620457480588e-06,"Mrps2",3
"ENSMUSG00000037262",3.99093320669746e-07,1.64538662882103e-06,"Kin",3
"ENSMUSG00000025026",3.99293276464854e-07,1.64576776416908e-06,"Add3",3
"ENSMUSG00000031060",3.99444902224053e-07,1.64594954596118e-06,"Rbm10",4
"ENSMUSG00000000157",4.00066429555509e-07,1.64806698160273e-06,"Itgb2l",2
"ENSMUSG00000045455",4.00999190745704e-07,1.65146505567265e-06,"Gm9797",1
"ENSMUSG00000039686",4.02732608642177e-07,1.65815781955203e-06,"Zer1",6
"ENSMUSG00000062098",4.03924568876503e-07,1.66261825769333e-06,"Btbd3",2
"ENSMUSG00000055013",4.04237276400694e-07,1.66318322743843e-06,"Agap1",2
"ENSMUSG00000033970",4.04309309189574e-07,1.66318322743843e-06,"Rfc3",5
"ENSMUSG00000015837",4.04387769305319e-07,1.66318322743843e-06,"Sqstm1",5
"ENSMUSG00000024201",4.04592292646507e-07,1.66357744180304e-06,"Kdm4b",5
"ENSMUSG00000059436",4.06500192233446e-07,1.67097340029796e-06,"Max",3
"ENSMUSG00000020063",4.07359687453696e-07,1.67405693840031e-06,"Sirt1",6
"ENSMUSG00000057375",4.07711638454372e-07,1.67505361284475e-06,"Yipf1",6
"ENSMUSG00000045205",4.07935339598187e-07,1.67543374468747e-06,"Dpy19l4",4
"ENSMUSG00000018697",4.08023059850725e-07,1.67543374468747e-06,"Aatf",4
"ENSMUSG00000027341",4.0835186241099e-07,1.67633422091377e-06,"5730494N06Rik",5
"ENSMUSG00000028057",4.09319475722801e-07,1.67985590733636e-06,"Rit1",5
"ENSMUSG00000044138",4.11649540979904e-07,1.68896573929787e-06,"Sirpb1a",1
"ENSMUSG00000064373",4.12419300359987e-07,1.69167059215184e-06,"Sepp1",5
"ENSMUSG00000002280",4.12736701858794e-07,1.69251900135398e-06,"Narfl",6
"ENSMUSG00000034032",4.12863521994582e-07,1.69258564399921e-06,"Rpap1",6
"ENSMUSG00000008333",4.14012080114601e-07,1.69683987212699e-06,"Snrpb2",5
"ENSMUSG00000014867",4.15191018012806e-07,1.70121630185761e-06,"Surf4",3
"ENSMUSG00000029635",4.16003581279065e-07,1.70408959652661e-06,"Cdk8",7
"ENSMUSG00000029863",4.17647104881797e-07,1.71012785901935e-06,"Casp2",7
"ENSMUSG00000041954",4.17701075573121e-07,1.71012785901935e-06,"Tnfrsf18",3
"ENSMUSG00000037351",4.18481596206317e-07,1.71286531409794e-06,"Actr1b",6
"ENSMUSG00000092267",4.18948405263511e-07,1.71431761234264e-06,"Gm20417",1
"ENSMUSG00000022773",4.1949511257886e-07,1.71609598700085e-06,"Ypel1",5
"ENSMUSG00000024191",4.20831112419162e-07,1.72110143438753e-06,"Bnip1",8
"ENSMUSG00000025492",4.21606874707156e-07,1.72381357853022e-06,"Ifitm3",1
"ENSMUSG00000025413",4.22182032557646e-07,1.72570428688717e-06,"Ttc4",5
"ENSMUSG00000026730",4.22935894051862e-07,1.72832425684621e-06,"Pter",4
"ENSMUSG00000030960",4.24888026081128e-07,1.73583824479581e-06,"Mettl10",5
"ENSMUSG00000053964",4.26521959741342e-07,1.74166594468091e-06,"Lgals4",5
"ENSMUSG00000026568",4.26542045114237e-07,1.74166594468091e-06,"Brp44",3
"ENSMUSG00000020471",4.26782407080948e-07,1.74218269002537e-06,"Pold2",4
"ENSMUSG00000006262",4.28210001713097e-07,1.7475443098438e-06,"Mob1b",4
"ENSMUSG00000015149",4.29640760764232e-07,1.75258647830981e-06,"Sirt2",9
"ENSMUSG00000027180",4.29674487398532e-07,1.75258647830981e-06,"Fbxo3",5
"ENSMUSG00000001891",4.30554405795872e-07,1.75570773679361e-06,"Ugp2",3
"ENSMUSG00000021044",4.30785079942351e-07,1.756180560255e-06,"Adck1",2
"ENSMUSG00000081534",4.31949682298869e-07,1.76045946129688e-06,"Slc48a1",2
"ENSMUSG00000021277",4.33540675588557e-07,1.76647342611382e-06,"Traf3",4
"ENSMUSG00000006519",4.33771050283144e-07,1.76694178758232e-06,"Cyba",2
"ENSMUSG00000045679",4.35786310966702e-07,1.77467859757336e-06,"Pqlc3",3
"ENSMUSG00000025428",4.36914845489142e-07,1.77880118477335e-06,"Atp5a1",4
"ENSMUSG00000038058",4.37756919028422e-07,1.78175562788808e-06,"Nod1",2
"ENSMUSG00000078502",4.38758289961217e-07,1.78535669928929e-06,"Gm13212",2
"ENSMUSG00000051457",4.39216917052733e-07,1.78674795807686e-06,"Spn",2
"ENSMUSG00000001435",4.39637099510246e-07,1.78798212521329e-06,"Col18a1",2
