Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
ATP binding%GOmf%GO:0005524,0.23750263084863948,1.0980181520677874,0.25,0.4794426784844196,1403,15,Ube2b;Raf1;Smc4;Abcb4;Ddx6;Top2b;Acss2;Runx3;Jak2;Dhx40;Atp8a1;Cdk19;Trib2;Hells;Rfc2,Ube2b;Raf1;Smc4;Abcb4;Ddx6;Top2b;Acss2;Runx3;Jak2;Dhx40;Atp8a1;Cdk19;Trib2
anatomical structure development%GObp%GO:0048856,0.16959856947843893,1.0965139749995285,0.5,0.48096194685186244,5516,41,Ifngr1;Jun;Ube2b;Rpl13a;Itga4;Vim;Scin;Ccdc88a;H2-Q7;Msn;Raf1;Tspo;Aqp1;Ash1l;Akirin1;Tspo2;Samd14;Ndrg1;Ppp4r2;Top2b;Runx3;Myb;Zbtb1;Krit1;Arid4a;Jak2;Patz1;Ehmt2;Macf1;Kdm5a;Spn;S100a10;Rps7;Dnase2a;Ptpn18;Adgrg1;Hells;Uqcrq;Dbi;Prtn3;Lgals1,Ifngr1;Jun;Ube2b;Rpl13a;Itga4;Vim;Scin;Ccdc88a;H2-Q7;Msn;Raf1;Tspo;Aqp1;Ash1l;Akirin1;Tspo2;Samd14;Ndrg1;Ppp4r2;Top2b;Runx3;Myb;Zbtb1;Krit1;Arid4a;Jak2;Patz1;Ehmt2;Macf1
regulation of cell motility%GObp%GO:2000145,0.2672946202236342,1.0798810806253625,0.4,0.506413787676084,1028,15,Jun;Itga4;Vim;Msn;Gadd45a;Aqp1;Akirin1;Krit1;Jak2;Patz1;Macf1;Atp8a1;Spn;Adgrg1;Elane,Jun;Itga4;Vim;Msn;Gadd45a;Aqp1;Akirin1;Krit1;Jak2;Patz1;Macf1;Atp8a1;Spn
organic cyclic compound binding%GOmf%GO:0097159,0.2168390321419535,1.0694949254238755,0.16666666666666666,0.5219326552867602,5556,41,Jun;Ube2b;Rpl13a;Vim;Ogt;Msn;Raf1;Tspo;Erh;Ash1l;Smc4;Abcb4;Ddx6;Rpl5;Tspo2;Zfp217;Npc2;Top2b;Acss2;Runx3;Myb;Zbtb1;Arid4a;Oat;Jak2;Dhx40;Patz1;Ehmt2;Atp8a1;Cdk19;Kdm5a;Trib2;Pabpn1;Rps7;Rpl41;Ldhb;Rpl22l1;Rbm3;Hells;Rfc2;Dbi,Jun;Ube2b;Rpl13a;Vim;Ogt;Msn;Raf1;Tspo;Erh;Ash1l;Smc4;Abcb4;Ddx6;Rpl5;Tspo2;Zfp217;Npc2;Top2b;Acss2;Runx3;Myb;Zbtb1;Arid4a;Oat;Jak2;Dhx40;Patz1;Ehmt2;Atp8a1;Cdk19;Kdm5a;Trib2;Pabpn1
regulation of cellular process%GOmf%GO:0050794,0.19146435117859328,1.0544452454694706,0.25,0.5481643038894948,4009,17,Trim12a;Ifngr1;Jun;Raf1;Rpl5;Akirin1;Zfp217;Runx3;Myb;Zbtb1;Patz1;Cdk19;Kdm5a;Rps7;Adgrg1;Elane;Ctsg,Trim12a;Ifngr1;Jun
organonitrogen compound metabolic process%GObp%GO:1901564,-0.23374903687057771,-1.247035859816809,0.16666666666666666,0.5484100889798358,4649,42,Trim12a;Ube2b;Rpl13a;Ptpre;Ogt;Raf1;Ash1l;Ttc3;Rpl5;Ppp4r2;Acss2;Runx3;Trim34a;Gclm;Arid4a;Oat;Jak2;Acaa2;Ehmt2;Cdk19;Tspan32;Kdm5a;Trib2;Rps7;Anapc16;Rpl39;Rps28;Atp5j2;Rpl35a;Atp5l;Rpl41;Ost4;Rpl22l1;Ptpn18;Rbm3;Krtcap2;Elane;Atp5e;Dbi;Prtn3;Ctsg;Alad,Ppp4r2;Acss2;Runx3;Trim34a;Gclm;Arid4a;Oat;Jak2;Acaa2;Ehmt2;Cdk19;Tspan32;Kdm5a;Trib2;Rps7;Anapc16;Rpl39;Rps28;Atp5j2;Rpl35a;Atp5l;Rpl41;Ost4;Rpl22l1;Ptpn18;Rbm3;Krtcap2;Elane;Atp5e;Dbi;Prtn3;Ctsg;Alad
cellular_component%GOcc%GO:0005575,-0.3302183685186273,-1.1956970603196035,0.3333333333333333,0.5537747298260484,29761,119,Plac8;Trim12a;Ifngr1;Car1;H2-Q6;Jun;Ube2b;Mllt10;Gnb4;Rpl13a;Itga4;Ptpre;Vim;Ogt;Scin;Ccdc88a;H2-Q7;Rsu1;Msn;Stom;Slc14a1;Gadd45a;Raf1;Gm11808;Tspo;Aqp1;Erh;Ash1l;Smap2;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Akirin1;Tspo2;Zfp217;Samd14;Rsrp1;Kctd14;Ndrg1;Tbcel;Npc2;Ppp4r2;Top2b;Acss2;Runx3;Pik3ip1;Myb;Zbtb1;Trim34a;Mdn1;Krit1;Gclm;H2-Q4;Arid4a;Oat;Hsdl1;Jak2;Acaa2;Tgoln1;Dhx40;Patz1;Ehmt2;Macf1;Atp8a1;Letm2;Cdk19;Tspan32;Kdm5a;Spn;Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Ccdc86;Dnase2a;Cox8a;Capza2;Cox7c;Rpl39;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Rpl22l1;Ptpn18;Adgrg1;Slc25a4;Rbm3;Hells;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Dbi;Prtn3;Ctsg;Alad;Lgals1;Echdc2,Gm11808;Tspo;Aqp1;Erh;Ash1l;Smap2;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Akirin1;Tspo2;Zfp217;Samd14;Rsrp1;Kctd14;Ndrg1;Tbcel;Npc2;Ppp4r2;Top2b;Acss2;Runx3;Pik3ip1;Myb;Zbtb1;Trim34a;Mdn1;Krit1;Gclm;H2-Q4;Arid4a;Oat;Hsdl1;Jak2;Acaa2;Tgoln1;Dhx40;Patz1;Ehmt2;Macf1;Atp8a1;Letm2;Cdk19;Tspan32;Kdm5a;Spn;Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Ccdc86;Dnase2a;Cox8a;Capza2;Cox7c;Rpl39;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Rpl22l1;Ptpn18;Adgrg1;Slc25a4;Rbm3;Hells;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Dbi;Prtn3;Ctsg;Alad;Lgals1;Echdc2
METABOLISM%REACTOME%R-HSA-1430728.10,-0.32394539845042025,-1.1882171150492635,0.3333333333333333,0.5592339723149642,1877,22,Gnb4;Rpl13a;Tspo;Abcb4;Acss2;Gclm;Oat;Acaa2;Cdk19;Rps7;Cox8a;Rpl39;Uqcrb;Rps25;Cox6b1;Ndufb2;Ldhb;Rpl22l1;Ndufa4;Uqcrq;Dbi;Alad,Rps7;Cox8a;Rpl39;Uqcrb;Rps25;Cox6b1;Ndufb2;Ldhb;Rpl22l1;Ndufa4;Uqcrq;Dbi;Alad
gene expression%GObp%GO:0010467,-0.2525756267730446,-1.1993411420133342,0.3333333333333333,0.5603468757424567,2184,24,Jun;Rpl13a;Ogt;Ash1l;Rpl5;Ppp4r2;Runx3;Zbtb1;Mdn1;Tspan32;Spn;Pabpn1;S100a10;Rps7;Rpl39;Rps28;Rps25;Rpl35a;Rpl41;Rpl22l1;Adgrg1;Rbm3;Elane;Ctsg,Tspan32;Spn;Pabpn1;S100a10;Rps7;Rpl39;Rps28;Rps25;Rpl35a;Rpl41;Rpl22l1;Adgrg1;Rbm3;Elane;Ctsg
cellular component organization or biogenesis%GObp%GO:0071840,0.16653035692459844,1.0429826349287974,0.3333333333333333,0.5660741548527809,5492,47,Jun;Ube2b;Itga4;Vim;Ogt;Scin;Ccdc88a;Gadd45a;Raf1;Aqp1;Ash1l;Smc4;Abcb4;Ddx6;Rpl5;Tspo2;Samd14;Ndrg1;Tbcel;Top2b;Runx3;Myb;Zbtb1;Mdn1;Krit1;Gclm;Arid4a;Jak2;Acaa2;Ehmt2;Macf1;Atp8a1;Tspan32;Kdm5a;S100a10;Rps7;Dnase2a;Capza2;Rps28;Rps25;Rpl35a;Ndufb2;Slc25a4;Hells;Prtn3;Ctsg;Alad,Jun;Ube2b;Itga4;Vim;Ogt;Scin;Ccdc88a;Gadd45a;Raf1;Aqp1;Ash1l;Smc4;Abcb4;Ddx6;Rpl5;Tspo2;Samd14;Ndrg1;Tbcel;Top2b;Runx3;Myb;Zbtb1;Mdn1;Krit1;Gclm;Arid4a;Jak2;Acaa2;Ehmt2;Macf1;Atp8a1;Tspan32;Kdm5a
cellular macromolecule biosynthetic process%GObp%GO:0034645,-0.358557563709507,-1.2042166167842252,0.25,0.5727319010284084,931,15,Rpl13a;Ogt;Ccdc88a;Rpl5;Zbtb1;Rps7;Rpl39;Rps28;Rpl35a;Rpl41;Ost4;Rpl22l1;Rbm3;Krtcap2;Rfc2,Rpl39;Rps28;Rpl35a;Rpl41;Ost4;Rpl22l1;Rbm3;Krtcap2;Rfc2
intracellular vesicle%GOcc%GO:0097708,-0.25229399156642146,-1.2051665541969636,0.25,0.5877112070772714,2071,18,H2-Q6;Vim;Ogt;Ccdc88a;H2-Q7;Msn;Stom;Aqp1;Abcb4;Ndrg1;H2-Q4;Tgoln1;Atp8a1;Tmem230;Elane;Dbi;Prtn3;Ctsg,Elane;Dbi;Prtn3;Ctsg
cellular metabolic process%GObp%GO:0044237,-0.27687000640911164,-1.2260513104186872,0.16666666666666666,0.5887606913756237,6791,58,Trim12a;Car1;Jun;Ube2b;Rpl13a;Ptpre;Ogt;Ccdc88a;Raf1;Ash1l;Smc4;Ttc3;Rpl5;Ppp4r2;Top2b;Acss2;Runx3;Zbtb1;Trim34a;Mdn1;Gclm;Arid4a;Oat;Jak2;Acaa2;Ehmt2;Cdk19;Kdm5a;Trib2;Pabpn1;S100a10;Rps7;Anapc16;Dnase2a;Cox7c;Rpl39;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Rpl41;Ost4;Ldhb;Rpl22l1;Ptpn18;Rbm3;Hells;Krtcap2;Uqcrq;Elane;Rfc2;Atp5e;Dbi;Ctsg;Alad;Echdc2,S100a10;Rps7;Anapc16;Dnase2a;Cox7c;Rpl39;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Rpl41;Ost4;Ldhb;Rpl22l1;Ptpn18;Rbm3;Hells;Krtcap2;Uqcrq;Elane;Rfc2;Atp5e;Dbi;Ctsg;Alad;Echdc2
intracellular organelle%GOcc%GO:0043229,-0.2601024268221112,-1.1607825209959874,0.2857142857142857,0.604223093371347,12770,104,Plac8;Trim12a;Ifngr1;H2-Q6;Jun;Ube2b;Mllt10;Rpl13a;Ptpre;Vim;Ogt;Scin;Ccdc88a;H2-Q7;Msn;Stom;Gadd45a;Raf1;Tspo;Aqp1;Erh;Ash1l;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Akirin1;Tspo2;Zfp217;Samd14;Ndrg1;Tbcel;Npc2;Ppp4r2;Top2b;Acss2;Runx3;Myb;Zbtb1;Trim34a;Mdn1;Krit1;H2-Q4;Arid4a;Oat;Hsdl1;Jak2;Acaa2;Tgoln1;Patz1;Ehmt2;Macf1;Atp8a1;Letm2;Cdk19;Kdm5a;Spn;Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Ccdc86;Dnase2a;Cox8a;Capza2;Cox7c;Rpl39;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Rpl22l1;Ptpn18;Slc25a4;Rbm3;Hells;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Dbi;Prtn3;Ctsg;Lgals1;Echdc2,Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Akirin1;Tspo2;Zfp217;Samd14;Ndrg1;Tbcel;Npc2;Ppp4r2;Top2b;Acss2;Runx3;Myb;Zbtb1;Trim34a;Mdn1;Krit1;H2-Q4;Arid4a;Oat;Hsdl1;Jak2;Acaa2;Tgoln1;Patz1;Ehmt2;Macf1;Atp8a1;Letm2;Cdk19;Kdm5a;Spn;Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Ccdc86;Dnase2a;Cox8a;Capza2;Cox7c;Rpl39;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Rpl22l1;Ptpn18;Slc25a4;Rbm3;Hells;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Dbi;Prtn3;Ctsg;Lgals1;Echdc2
cellular anatomical entity%GOcc%GO:0110165,-0.32139666578732085,-1.2063961066889073,0.4444444444444444,0.6055206375947644,19283,116,Plac8;Trim12a;Ifngr1;Car1;H2-Q6;Jun;Ube2b;Mllt10;Gnb4;Rpl13a;Itga4;Ptpre;Vim;Ogt;Scin;Ccdc88a;H2-Q7;Rsu1;Msn;Stom;Slc14a1;Gadd45a;Raf1;Tspo;Aqp1;Erh;Ash1l;Smap2;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Akirin1;Tspo2;Zfp217;Samd14;Ndrg1;Tbcel;Npc2;Ppp4r2;Top2b;Acss2;Runx3;Pik3ip1;Myb;Zbtb1;Trim34a;Mdn1;Krit1;Gclm;H2-Q4;Arid4a;Oat;Hsdl1;Jak2;Acaa2;Tgoln1;Dhx40;Patz1;Ehmt2;Macf1;Atp8a1;Letm2;Cdk19;Tspan32;Kdm5a;Spn;Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Ccdc86;Dnase2a;Cox8a;Capza2;Cox7c;Rpl39;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Rpl22l1;Ptpn18;Adgrg1;Slc25a4;Rbm3;Hells;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Dbi;Prtn3;Ctsg;Alad;Lgals1;Echdc2,Ndrg1;Tbcel;Npc2;Ppp4r2;Top2b;Acss2;Runx3;Pik3ip1;Myb;Zbtb1;Trim34a;Mdn1;Krit1;Gclm;H2-Q4;Arid4a;Oat;Hsdl1;Jak2;Acaa2;Tgoln1;Dhx40;Patz1;Ehmt2;Macf1;Atp8a1;Letm2;Cdk19;Tspan32;Kdm5a;Spn;Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Ccdc86;Dnase2a;Cox8a;Capza2;Cox7c;Rpl39;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Rpl22l1;Ptpn18;Adgrg1;Slc25a4;Rbm3;Hells;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Dbi;Prtn3;Ctsg;Alad;Lgals1;Echdc2
phosphate-containing compound metabolic process%GObp%GO:0006796,-0.2784248912963282,-1.1634714712344598,0.375,0.6115832373850905,1688,15,Ptpre;Raf1;Ppp4r2;Acss2;Runx3;Jak2;Acaa2;Cdk19;Trib2;Atp5j2;Atp5l;Ptpn18;Atp5e;Dbi;Ctsg,Ppp4r2;Acss2;Runx3;Jak2;Acaa2;Cdk19;Trib2;Atp5j2;Atp5l;Ptpn18;Atp5e;Dbi;Ctsg
localization%GObp%GO:0051179,-0.2040106192870125,-1.1467779480252243,0.16666666666666666,0.6188828816299567,5100,37,Ube2b;Rpl13a;Itga4;Ogt;Scin;Ccdc88a;Msn;Slc14a1;Raf1;Tspo;Aqp1;Ash1l;Ldah;Abcb4;Akirin1;Tspo2;Npc2;Top2b;Myb;Acaa2;Macf1;Atp8a1;Tspan32;Spn;Tmem230;Pabpn1;S100a10;Atp5j2;Atp5l;Adgrg1;Slc25a4;Txn1;Elane;Atp5e;Prtn3;Ctsg;Lgals1,Txn1;Elane;Atp5e;Prtn3;Ctsg;Lgals1
positive regulation of cellular biosynthetic process%GObp%GO:0031328,0.2864862616994954,1.011782802669634,0.5,0.6206851873846054,1962,18,Plac8;Jun;Mllt10;Vim;Ogt;Raf1;Ash1l;Rpl5;Akirin1;Runx3;Myb;Arid4a;Jak2;Patz1;Kdm5a;S100a10;Rbm3;Rfc2,Plac8;Jun;Mllt10;Vim;Ogt;Raf1;Ash1l;Rpl5;Akirin1;Runx3;Myb;Arid4a;Jak2;Patz1
regulation of transcription by RNA polymerase II%GObp%GO:0006357,0.29916330366328936,1.0083261402672428,0.6666666666666666,0.6207154617572219,2498,20,Plac8;Jun;Mllt10;Ogt;Gadd45a;Raf1;Ash1l;Akirin1;Zfp217;Runx3;Myb;Zbtb1;Arid4a;Jak2;Patz1;Ehmt2;Kdm5a;S100a10;Txn1;Elane,Plac8;Jun;Mllt10;Ogt;Gadd45a;Raf1;Ash1l;Akirin1;Zfp217;Runx3;Myb;Zbtb1;Arid4a;Jak2;Patz1;Ehmt2
macromolecule biosynthetic process%GObp%GO:0009059,-0.31748879964296356,-1.1348871650419508,0.3333333333333333,0.6313342157960832,1268,17,Jun;Rpl13a;Ogt;Ccdc88a;Rpl5;Zbtb1;S100a10;Rps7;Rpl39;Rps28;Rpl35a;Rpl41;Ost4;Rpl22l1;Rbm3;Krtcap2;Rfc2,S100a10;Rps7;Rpl39;Rps28;Rpl35a;Rpl41;Ost4;Rpl22l1;Rbm3;Krtcap2;Rfc2
cytoplasm%GOcc%GO:0005737,-0.20141174284012303,-1.1050686958262992,0.16666666666666666,0.6456323750692959,11554,99,Trim12a;Ifngr1;Car1;H2-Q6;Jun;Ube2b;Mllt10;Gnb4;Rpl13a;Ptpre;Vim;Ogt;Scin;Ccdc88a;H2-Q7;Msn;Stom;Gadd45a;Raf1;Tspo;Aqp1;Erh;Ash1l;Smap2;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Tspo2;Zfp217;Samd14;Ndrg1;Tbcel;Npc2;Ppp4r2;Top2b;Acss2;Runx3;Myb;Trim34a;Mdn1;Krit1;Gclm;H2-Q4;Arid4a;Oat;Hsdl1;Jak2;Acaa2;Tgoln1;Macf1;Atp8a1;Letm2;Cdk19;Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Dnase2a;Cox8a;Capza2;Cox7c;Rpl39;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Rpl22l1;Ptpn18;Slc25a4;Rbm3;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Atp5e;Dbi;Prtn3;Ctsg;Alad;Lgals1;Echdc2,Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Dnase2a;Cox8a;Capza2;Cox7c;Rpl39;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Rpl22l1;Ptpn18;Slc25a4;Rbm3;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Atp5e;Dbi;Prtn3;Ctsg;Alad;Lgals1;Echdc2
phosphorus metabolic process%GObp%GO:0006793,-0.2784248912963282,-1.0948222480998837,0.2,0.6495243112584833,1708,15,Ptpre;Raf1;Ppp4r2;Acss2;Runx3;Jak2;Acaa2;Cdk19;Trib2;Atp5j2;Atp5l;Ptpn18;Atp5e;Dbi;Ctsg,Ppp4r2;Acss2;Runx3;Jak2;Acaa2;Cdk19;Trib2;Atp5j2;Atp5l;Ptpn18;Atp5e;Dbi;Ctsg
positive regulation of molecular function%GObp%GO:0044093,-0.28108802280380635,-1.1090580525933746,0.14285714285714285,0.6502138275124733,1491,18,Trim12a;Ifngr1;Ccdc88a;Rsu1;Rpl5;Trim34a;Krit1;Gclm;Jak2;Trib2;Pabpn1;S100a10;Slc25a4;Ndufa4;Txn1;Rfc2;Dbi;Prtn3,Slc25a4;Ndufa4;Txn1;Rfc2;Dbi;Prtn3
locomotion%GObp%GO:0040011,0.2223000811833148,0.9832349934995293,0.6666666666666666,0.6642584514721919,1303,15,Ube2b;Rpl13a;Itga4;Ccdc88a;Msn;Tspo;Ash1l;Akirin1;Top2b;Runx3;Spn;Adgrg1;Elane;Prtn3;Ctsg,Ube2b;Rpl13a;Itga4;Ccdc88a;Msn;Tspo;Ash1l;Akirin1;Top2b;Runx3
membrane-bounded organelle%GOcc%GO:0043227,-0.2364331619720008,-1.1094907335012174,0.3333333333333333,0.6653350793150888,12185,97,Plac8;Trim12a;Ifngr1;H2-Q6;Jun;Ube2b;Mllt10;Itga4;Ptpre;Vim;Ogt;Ccdc88a;H2-Q7;Msn;Stom;Gadd45a;Raf1;Tspo;Aqp1;Erh;Ash1l;Ldah;Smc4;Ttc3;Abcb4;Ddx6;Rpl5;Akirin1;Tspo2;Zfp217;Ndrg1;Npc2;Ppp4r2;Top2b;Acss2;Runx3;Myb;Zbtb1;Trim34a;Mdn1;H2-Q4;Arid4a;Oat;Hsdl1;Jak2;Acaa2;Tgoln1;Patz1;Ehmt2;Macf1;Atp8a1;Letm2;Cdk19;Kdm5a;Spn;Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Ccdc86;Dnase2a;Cox8a;Cox7c;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Ptpn18;Slc25a4;Rbm3;Hells;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Dbi;Prtn3;Ctsg;Lgals1;Echdc2,H2-Q4;Arid4a;Oat;Hsdl1;Jak2;Acaa2;Tgoln1;Patz1;Ehmt2;Macf1;Atp8a1;Letm2;Cdk19;Kdm5a;Spn;Mosmo;Trib2;Tmem230;Pabpn1;Galnt6;S100a10;Rps7;Anapc16;Ccdc86;Dnase2a;Cox8a;Cox7c;Rps28;Uqcrb;Rps25;Atp5j2;Rpl35a;Atp5l;Cox6b1;Ndufb2;Rpl41;Ost4;Rpl36al;Ldhb;Ptpn18;Slc25a4;Rbm3;Hells;Krtcap2;Ndufa4;Cox6c;Myl10;Uqcrq;Txn1;Elane;Rfc2;Atp5e;Dbi;Prtn3;Ctsg;Lgals1;Echdc2
regulation of locomotion%GObp%GO:0040012,0.2672946202236342,0.9832822511372318,0.75,0.6707075626515335,1075,15,Jun;Itga4;Vim;Msn;Gadd45a;Aqp1;Akirin1;Krit1;Jak2;Patz1;Macf1;Atp8a1;Spn;Adgrg1;Elane,Jun;Itga4;Vim;Msn;Gadd45a;Aqp1;Akirin1;Krit1;Jak2;Patz1;Macf1;Atp8a1;Spn
macromolecule metabolic process%GObp%GO:0043170,-0.1995652943719375,-1.0747846590894692,0.3333333333333333,0.6815941523483114,5733,47,Trim12a;Jun;Ube2b;Rpl13a;Ptpre;Ogt;Ccdc88a;Raf1;Ash1l;Smc4;Ttc3;Rpl5;Ppp4r2;Top2b;Runx3;Zbtb1;Trim34a;Mdn1;Arid4a;Jak2;Ehmt2;Cdk19;Tspan32;Kdm5a;Spn;Trib2;Pabpn1;S100a10;Rps7;Anapc16;Dnase2a;Rpl39;Rps28;Rps25;Rpl35a;Rpl41;Ost4;Rpl22l1;Ptpn18;Adgrg1;Rbm3;Hells;Krtcap2;Elane;Rfc2;Prtn3;Ctsg,Cdk19;Tspan32;Kdm5a;Spn;Trib2;Pabpn1;S100a10;Rps7;Anapc16;Dnase2a;Rpl39;Rps28;Rps25;Rpl35a;Rpl41;Ost4;Rpl22l1;Ptpn18;Adgrg1;Rbm3;Hells;Krtcap2;Elane;Rfc2;Prtn3;Ctsg
regulation of nucleobase-containing compound metabolic process%GObp%GO:0019219,0.2589114899301734,0.952077354424528,0.6666666666666666,0.6932388222464558,3856,28,Plac8;Trim12a;Jun;Ube2b;Mllt10;Vim;Ogt;Gadd45a;Raf1;Ash1l;Akirin1;Zfp217;Ppp4r2;Runx3;Myb;Zbtb1;Trim34a;Arid4a;Jak2;Patz1;Ehmt2;Kdm5a;Trib2;S100a10;Rbm3;Txn1;Elane;Rfc2,Plac8;Trim12a;Jun;Ube2b;Mllt10;Vim;Ogt;Gadd45a;Raf1;Ash1l;Akirin1;Zfp217;Ppp4r2;Runx3;Myb;Zbtb1;Trim34a;Arid4a;Jak2;Patz1;Ehmt2
cellular component organization%GObp%GO:0016043,0.20456353513939218,0.9529775825236961,0.6,0.6953067941932708,5296,45,Jun;Ube2b;Itga4;Vim;Ogt;Scin;Ccdc88a;Gadd45a;Raf1;Aqp1;Ash1l;Smc4;Abcb4;Ddx6;Rpl5;Tspo2;Samd14;Ndrg1;Tbcel;Top2b;Runx3;Myb;Zbtb1;Mdn1;Krit1;Gclm;Arid4a;Jak2;Acaa2;Ehmt2;Macf1;Atp8a1;Tspan32;Kdm5a;S100a10;Dnase2a;Capza2;Rps28;Rps25;Ndufb2;Slc25a4;Hells;Prtn3;Ctsg;Alad,Jun;Ube2b;Itga4;Vim;Ogt;Scin;Ccdc88a;Gadd45a;Raf1;Aqp1;Ash1l;Smc4;Abcb4;Ddx6;Rpl5;Tspo2;Samd14;Ndrg1;Tbcel;Top2b;Runx3;Myb;Zbtb1;Mdn1;Krit1;Gclm;Arid4a;Jak2;Acaa2;Ehmt2;Macf1;Atp8a1;Tspan32;Kdm5a
membrane%GOcc%GO:0016020,0.14513745375993103,0.9665405290348639,0.5,0.6965467102871683,9651,61,Ifngr1;H2-Q6;Jun;Ube2b;Gnb4;Itga4;Ptpre;Vim;Ogt;Scin;Ccdc88a;H2-Q7;Msn;Stom;Slc14a1;Raf1;Tspo;Aqp1;Erh;Abcb4;Akirin1;Tspo2;Ndrg1;Pik3ip1;Zbtb1;Krit1;H2-Q4;Arid4a;Jak2;Acaa2;Tgoln1;Macf1;Atp8a1;Letm2;Tspan32;Spn;Mosmo;Tmem230;Galnt6;S100a10;Cox8a;Capza2;Cox7c;Uqcrb;Atp5j2;Atp5l;Cox6b1;Ndufb2;Ost4;Rpl36al;Ldhb;Adgrg1;Slc25a4;Krtcap2;Ndufa4;Cox6c;Uqcrq;Atp5e;Dbi;Prtn3;Ctsg,Ifngr1;H2-Q6;Jun;Ube2b;Gnb4;Itga4;Ptpre;Vim;Ogt;Scin;Ccdc88a;H2-Q7;Msn;Stom;Slc14a1;Raf1;Tspo;Aqp1;Erh
