Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
METABOLISM OF PROTEINS%REACTOME%R-HSA-392499.8,-0.2806137183426986,-1.3647875572246941,0.2,0.14394765539803708,1684,22,Apoe;Psmb8;Gnb4;Muc13;Nrip1;Aplp2;Eif4b;Ly6e;Ssr4;Rpl32;Rpl37;Rps25;Ctsg;Tuba1b;Rplp1;Sem1;Rpl39;Mrpl54;Rps15a;Rps26;Rpl22l1;Lgals1,Rps25;Ctsg;Tuba1b;Rplp1;Sem1;Rpl39;Mrpl54;Rps15a;Rps26;Rpl22l1;Lgals1
biological_process%GOmf%GO:0008150,0.237401690727569,1.3276905160338222,0.125,0.15660919540229884,9778,41,Trim12a;Apoe;Jund;Lmo2;Trim34a;Tap1;Mpl;Tnfsf10;Ly6a;Stat1;Wnk1;Akap13;Stat3;Ltb;Psmb8;Runx1;Maf;Nrip1;Aplp2;Rfk;Prtn3;Eif4b;Hlf;Cyp51;Atp1a1;Ncor1;Gclm;Ly6e;Gstp1;Rpl37;Rps20;Sec61g;Ctsg;Ranbp1;Tuba1b;Rplp1;Cox6c;Atp5e;Cox7a2;Mpo;Arhgdib,Trim12a;Apoe;Jund;Lmo2;Trim34a;Tap1;Mpl;Tnfsf10;Ly6a;Stat1;Wnk1;Akap13;Stat3;Ltb;Psmb8;Runx1;Maf;Nrip1;Aplp2;Rfk;Prtn3;Eif4b;Hlf;Cyp51;Atp1a1;Ncor1;Gclm;Ly6e
INFECTIOUS DISEASE%REACTOME DATABASE ID RELEASE 78%5663205,-0.4011139835458961,-1.3170326887268082,0.0,0.17020837631524655,713,15,Psmb8;Gnb4;Atp1a1;Ncor1;Rpl32;Rpl37;Rps25;Ctsg;Ranbp1;Rplp1;Sem1;Rpl39;Rps15a;Rps26;Rpl22l1,Atp1a1;Ncor1;Rpl32;Rpl37;Rps25;Ctsg;Ranbp1;Rplp1;Sem1;Rpl39;Rps15a;Rps26;Rpl22l1
organelle%GOcc%GO:0043226,-0.3244862334879479,-1.3257202190153525,0.0,0.17104891150692678,13099,93,Trim12a;Apoe;Gdpd3;H2-Eb1;H2-Q7;Meg3;Mettl7a1;Jund;Wdfy1;H2-Q4;Lmo2;Trim34a;Tap1;Mpl;Ndrg1;Stat1;Scd2;Akap13;H2-Q6;Numa1;Fads1;Stat3;Psmb8;Glg1;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Hlf;Cyp51;Ankrd12;Atp1a1;Tagln2;Ncor1;Prr13;Rb1cc1;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Echdc2,Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Cox6b1;Lgals1;Echdc2
nuclear lumen%GOcc%GO:0031981,0.2369970326496661,1.3032996799796492,0.2,0.18749999999999997,4068,25,Trim12a;Jund;Trim34a;Stat1;Scd2;Numa1;Stat3;Psmb8;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Hlf;Ankrd12;Ncor1;Prr13;Mrpl23;Nop10;Rpl36;Rps25;Rbm3;Uqcc2;Sh3bgrl3;Mpo,Trim12a;Jund;Trim34a;Stat1;Scd2;Numa1;Stat3;Psmb8;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Hlf;Ankrd12;Ncor1;Prr13
regulation of intracellular signal transduction%GObp%GO:1902531,0.3488528067179751,1.3000593974130226,0.0,0.18960674157303373,1639,15,Trim12a;Apoe;Trim34a;Tnfsf10;Stat1;Akap13;Angpt1;Vgll4;Rras;Ncor1;Rb1cc1;Gstp1;Rpl37;Rps20;Arhgdib,Trim12a;Apoe;Trim34a;Tnfsf10;Stat1;Akap13
regulation of macromolecule metabolic process%GOmf%GO:0060255,0.39682592250916776,1.2869767193180102,0.0,0.19861111111111113,2397,16,Trim12a;Jund;Lmo2;Stat1;Wnk1;Stat3;Runx1;Maf;Nrip1;Aplp2;Eif4b;Hlf;Ncor1;Rpl37;Rps20;Rplp1,Trim12a;Jund;Lmo2;Stat1;Wnk1;Stat3;Runx1;Maf;Nrip1;Aplp2;Eif4b;Hlf
intracellular non-membrane-bounded organelle%GOcc%GO:0043232,-0.25538192333511106,-1.2596405435573,0.0,0.22068898023096498,4507,43,Trim12a;Apoe;Mettl7a1;Tap1;Ndrg1;Stat1;Scd2;Akap13;Numa1;Stat3;Glg1;Runx1;Arid1b;Nrip1;Tagln2;Ncor1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Rps29;Uqcc2;Rpl39;Mrpl54;Rpl37a;Rpl28;Rps15a;Rps26;Rpl41;Rpl35a;Rpl22l1,Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Rps29;Uqcc2;Rpl39;Mrpl54;Rpl37a;Rpl28;Rps15a;Rps26;Rpl41;Rpl35a;Rpl22l1
cytosol%GOcc%GO:0005829,-0.21902203269158488,-1.2641275837222257,0.2857142857142857,0.2228137136734967,3851,50,Trim12a;Apoe;Wdfy1;Trim34a;Ndrg1;Stat1;Wnk1;Akap13;Numa1;Stat3;Psmb8;Muc13;Arid1b;Nrip1;Prtn3;Eif4b;Ankrd12;Rras;Ncor1;Prr13;Rb1cc1;Gstp1;Rps28;Rpl32;Rps12;Rpl37;Fau;Rpl36;Rps20;Alad;Rpl38;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Rps29;Snrpe;Rpl39;Rpl37a;Rpl28;Rps15a;Snrpf;Rps26;Rpl41;Rpl35a;Rpl22l1;Lgals1;Arhgdib,Rb1cc1;Gstp1;Rps28;Rpl32;Rps12;Rpl37;Fau;Rpl36;Rps20;Alad;Rpl38;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Rps29;Snrpe;Rpl39;Rpl37a;Rpl28;Rps15a;Snrpf;Rps26;Rpl41;Rpl35a;Rpl22l1;Lgals1;Arhgdib
nucleoplasm%GOcc%GO:0005654,0.3119313878893518,1.2505527159977516,0.2,0.239010989010989,3606,21,Trim12a;Jund;Trim34a;Stat1;Numa1;Stat3;Psmb8;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Hlf;Ankrd12;Ncor1;Prr13;Nop10;Rbm3;Uqcc2;Sh3bgrl3;Mpo,Trim12a;Jund;Trim34a;Stat1;Numa1;Stat3;Psmb8;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Hlf;Ankrd12;Ncor1;Prr13
response to chemical%GObp%GO:0042221,0.31346913238498797,1.2145709037242565,0.3333333333333333,0.27717391304347827,4334,27,H2-Eb1;H2-Q7;Jund;Lmo2;Adipor2;Mpl;Ly6a;Stat1;Wnk1;Scd2;Stat3;Angpt1;Runx1;Ifi27;Nrip1;Insig1;Atp1a1;Ncor1;Gclm;Ly6e;Gstp1;Crip1;Alad;Ctsg;Ranbp1;Tuba1b;Mpo,H2-Eb1;H2-Q7;Jund;Lmo2;Adipor2;Mpl;Ly6a;Stat1;Wnk1;Scd2;Stat3;Angpt1;Runx1;Ifi27
organelle lumen%GOcc%GO:0043233,0.22111443433347203,1.2071505969993694,0.2,0.2836021505376344,4501,27,Trim12a;Jund;Trim34a;Stat1;Scd2;Numa1;Stat3;Psmb8;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Prtn3;Hlf;Ankrd12;Ncor1;Prr13;Mrpl23;Nop10;Rpl36;Rps25;Rbm3;Uqcc2;Mrpl54;Sh3bgrl3;Mpo,Trim12a;Jund;Trim34a;Stat1;Scd2;Numa1;Stat3;Psmb8;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Prtn3;Hlf;Ankrd12;Ncor1;Prr13
enzyme binding%GOmf%GO:0019899,0.33367275464160706,1.2013453348848226,0.3333333333333333,0.2872340425531915,2327,20,Trim12a;Jund;Trim34a;Ndrg1;Stat1;Wnk1;Akap13;Stat3;Angpt1;Nrip1;Kansl1l;Prtn3;Atp1a1;Ncor1;Gclm;Rb1cc1;Gstp1;Ctsg;Tuba1b;Arhgdib,Trim12a;Jund;Trim34a;Ndrg1;Stat1;Wnk1;Akap13;Stat3;Angpt1;Nrip1;Kansl1l;Prtn3;Atp1a1;Ncor1;Gclm;Rb1cc1;Gstp1
cellular response to organic substance%GObp%GO:0071310,0.2959183673469383,1.1458456156587116,0.16666666666666666,0.3592105263157895,2227,18,H2-Q7;Lmo2;Adipor2;Mpl;Stat1;Wnk1;Stat3;Runx1;Ifi27;Nrip1;Insig1;Atp1a1;Gclm;Gstp1;Alad;Ctsg;Ranbp1;Tuba1b,H2-Q7;Lmo2;Adipor2;Mpl;Stat1;Wnk1;Stat3;Runx1;Ifi27;Nrip1;Insig1;Atp1a1;Gclm;Gstp1;Alad;Ctsg;Ranbp1;Tuba1b
protein-containing complex binding%GOmf%GO:0044877,0.26947273270688166,1.1301350254835187,0.0,0.37109374999999994,1575,19,Apoe;H2-Eb1;H2-Q7;H2-Q4;Tap1;H2-Q6;Numa1;Gnb4;Maf;Arid1b;Eif4b;Rras;Gclm;Alad;Sec61g;Rplp1;Atp5e;Rbm3;Uqcrb,Apoe;H2-Eb1;H2-Q7;H2-Q4;Tap1;H2-Q6;Numa1;Gnb4;Maf;Arid1b
catalytic complex%GOcc%GO:1902494,-0.30693069306930704,-1.1472742103305784,0.3333333333333333,0.38136132315521626,1546,15,Psmb8;Gnb4;Arid1b;Nrip1;Kansl1l;Ncor1;Gclm;Rb1cc1;Nop10;Ost4;Sem1;Snrpe;Uqcrb;Ndufv3;Snrpf,Psmb8;Gnb4;Arid1b;Nrip1;Kansl1l;Ncor1;Gclm;Rb1cc1;Nop10;Ost4;Sem1;Snrpe;Uqcrb;Ndufv3;Snrpf
cellular response to chemical stimulus%GObp%GO:0070887,0.2510065762154474,1.1138771211301208,0.42857142857142855,0.38273195876288657,2843,24,H2-Q7;Jund;Lmo2;Adipor2;Mpl;Ly6a;Stat1;Wnk1;Stat3;Runx1;Ifi27;Nrip1;Insig1;Atp1a1;Ncor1;Gclm;Ly6e;Gstp1;Crip1;Alad;Ctsg;Ranbp1;Tuba1b;Mpo,H2-Q7;Jund;Lmo2;Adipor2;Mpl;Ly6a;Stat1;Wnk1;Stat3;Runx1;Ifi27;Nrip1;Insig1;Atp1a1;Ncor1;Gclm;Ly6e;Gstp1;Crip1;Alad;Ctsg;Ranbp1;Tuba1b
nucleus%GOcc%GO:0005634,0.2557728829043317,1.110425200678787,0.125,0.385204081632653,7352,46,Trim12a;Apoe;Meg3;Jund;Wdfy1;Lmo2;Trim34a;Mpl;Ndrg1;Stat1;Scd2;Akap13;Numa1;Fads1;Stat3;Psmb8;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4;Aplp2;Kansl1l;Hlf;Ankrd12;Ncor1;Prr13;Rb1cc1;Gstp1;Mrpl23;Nop10;Rpl36;Rps25;Ctsg;Ranbp1;Sem1;Rbm3;Uqcc2;Snrpe;Sh3bgrl3;Snrpf;Mpo;S100a11;Lgals1,Trim12a;Apoe;Meg3;Jund;Wdfy1;Lmo2;Trim34a;Mpl;Ndrg1;Stat1;Scd2;Akap13;Numa1;Fads1;Stat3;Psmb8;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4;Aplp2
non-membrane-bounded organelle%GOcc%GO:0043228,-0.25538192333511106,-1.1321559811665225,0.4,0.3959535778563892,4507,43,Trim12a;Apoe;Mettl7a1;Tap1;Ndrg1;Stat1;Scd2;Akap13;Numa1;Stat3;Glg1;Runx1;Arid1b;Nrip1;Tagln2;Ncor1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Rps29;Uqcc2;Rpl39;Mrpl54;Rpl37a;Rpl28;Rps15a;Rps26;Rpl41;Rpl35a;Rpl22l1,Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Rps29;Uqcc2;Rpl39;Mrpl54;Rpl37a;Rpl28;Rps15a;Rps26;Rpl41;Rpl35a;Rpl22l1
intracellular organelle lumen%GOcc%GO:0070013,0.22111443433347203,1.0935756596196455,0.3333333333333333,0.40404040404040403,4500,27,Trim12a;Jund;Trim34a;Stat1;Scd2;Numa1;Stat3;Psmb8;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Prtn3;Hlf;Ankrd12;Ncor1;Prr13;Mrpl23;Nop10;Rpl36;Rps25;Rbm3;Uqcc2;Mrpl54;Sh3bgrl3;Mpo,Trim12a;Jund;Trim34a;Stat1;Scd2;Numa1;Stat3;Psmb8;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Prtn3;Hlf;Ankrd12;Ncor1;Prr13
membrane-enclosed lumen%GOcc%GO:0031974,0.22111443433347203,1.0869322534781969,0.5,0.41375,4501,27,Trim12a;Jund;Trim34a;Stat1;Scd2;Numa1;Stat3;Psmb8;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Prtn3;Hlf;Ankrd12;Ncor1;Prr13;Mrpl23;Nop10;Rpl36;Rps25;Rbm3;Uqcc2;Mrpl54;Sh3bgrl3;Mpo,Trim12a;Jund;Trim34a;Stat1;Scd2;Numa1;Stat3;Psmb8;Runx1;Maf;Arid1b;Nrip1;Kansl1l;Prtn3;Hlf;Ankrd12;Ncor1;Prr13
regulation of cellular protein metabolic process%GObp%GO:0032268,0.2423319987620053,1.0483683398396593,0.5714285714285714,0.4620098039215686,2447,18,Apoe;Adipor2;Tnfsf10;Stat1;Akap13;Stat3;Glg1;Angpt1;Vgll4;Aplp2;Ncor1;Rb1cc1;Gstp1;Alad;Rpl38;Rplp1;Rbm3;Uqcc2,Apoe;Adipor2;Tnfsf10;Stat1;Akap13;Stat3;Glg1;Angpt1;Vgll4;Aplp2
extracellular region%GOcc%GO:0005576,0.21632515029989996,1.0508980679963684,0.5,0.46287128712871284,2764,16,Apoe;H2-Q7;H2-Q4;Tnfsf10;H2-Q6;Ltb;Angpt1;Muc13;Prtn3;Fau;Alad;Ctsg;Rpl39;Mpo;S100a11;Lgals1,Apoe;H2-Q7;H2-Q4;Tnfsf10;H2-Q6;Ltb;Angpt1;Muc13
cellular component assembly%GObp%GO:0022607,0.2103103056964225,1.032293978149196,0.5,0.48058252427184467,2204,18,Apoe;H2-Eb1;Meg3;Numa1;Angpt1;Arid1b;Eif4b;Ncor1;Rb1cc1;Rps28;Alad;Rpl38;Rps25;Sem1;Uqcc2;Snrpe;Cox7a2;Snrpf,Apoe;H2-Eb1;Meg3
catalytic activity%GOmf%GO:0003824,0.18216876505351123,0.9997727851145608,0.5,0.5288461538461539,5613,27,Trim12a;Gdpd3;Mettl7a1;Trim34a;Tap1;Wnk1;Scd2;Akap13;Fads1;Psmb8;Gnb4;Rfk;Prtn3;Cyp51;Rras;Atp1a1;Gclm;Gstp1;Alad;Ctsg;Tuba1b;Cox6c;Atp5e;Cox7a2;Mpo;Arhgdib;Echdc2,Trim12a;Gdpd3;Mettl7a1;Trim34a;Tap1;Wnk1;Scd2;Akap13;Fads1;Psmb8;Gnb4
biological_process%GObp%GO:0008150,0.37454570014894006,0.9653630176258788,0.6666666666666666,0.5719339622641509,29961,110,Trim12a;Apoe;Gdpd3;H2-Eb1;Tspan32;H2-Q7;Meg3;Jund;Wdfy1;H2-Q4;Lmo2;Adipor2;Trim34a;Rsrp1;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Stat1;Wnk1;Scd2;Akap13;H2-Q6;Gse1;Numa1;Fads1;Stat3;Ltb;Psmb8;Glg1;Gnb4;Angpt1;Runx1;Maf;Ifi27;Muc13;Pdzk1ip1;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Eif4b;Hlf;Cyp51;Ankrd12;Rras;Atp1a1;Tagln2;Ncor1;Prr13;Gclm;Smim5;Ly6e;Rb1cc1;E230032D23Rik;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Lgals1;Arhgdib;Echdc2,Trim12a;Apoe;Gdpd3;H2-Eb1;Tspan32;H2-Q7;Meg3;Jund;Wdfy1;H2-Q4;Lmo2;Adipor2;Trim34a;Rsrp1;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Stat1;Wnk1;Scd2;Akap13;H2-Q6;Gse1;Numa1;Fads1;Stat3;Ltb;Psmb8;Glg1;Gnb4;Angpt1;Runx1;Maf;Ifi27;Muc13;Pdzk1ip1;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Eif4b;Hlf;Cyp51;Ankrd12;Rras;Atp1a1;Tagln2;Ncor1;Prr13;Gclm;Smim5;Ly6e;Rb1cc1;E230032D23Rik;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Cox5b;Sec61g;Ost4;Rps25;Ctsg
regulation of protein metabolic process%GObp%GO:0051246,0.24514427685747917,0.9703819090144831,0.8,0.5738095238095238,2625,20,Apoe;Adipor2;Tnfsf10;Stat1;Akap13;Stat3;Psmb8;Glg1;Angpt1;Vgll4;Aplp2;Cyp51;Ncor1;Rb1cc1;Gstp1;Alad;Rpl38;Rplp1;Rbm3;Uqcc2,Apoe;Adipor2;Tnfsf10;Stat1;Akap13;Stat3;Psmb8;Glg1;Angpt1
cellular aromatic compound metabolic process%GObp%GO:0006725,-0.2182119614408646,-1.0038307256158001,0.5,0.5890881117225871,2496,16,Meg3;Jund;Stat1;Stat3;Rfk;Ly6e;Rps28;Nop10;Alad;Rps25;Sem1;Atp5e;Rbm3;Snrpe;Snrpf;Rpl35a,Ly6e;Rps28;Nop10;Alad;Rps25;Sem1;Atp5e;Rbm3;Snrpe;Snrpf;Rpl35a
organic cyclic compound metabolic process%GObp%GO:1901360,0.1518021877411752,0.9415714443767367,0.5,0.5934579439252337,2735,20,Apoe;Meg3;Jund;Stat1;Stat3;Aplp2;Rfk;Insig1;Cyp51;Ly6e;Rps28;Nop10;Alad;Rps25;Sem1;Atp5e;Rbm3;Snrpe;Snrpf;Rpl35a,Apoe;Meg3;Jund
membrane-bounded organelle%GOcc%GO:0043227,-0.1522177792322686,-1.0054932645535413,0.5,0.6014479583181873,12185,81,Trim12a;Apoe;Gdpd3;H2-Eb1;H2-Q7;Meg3;Mettl7a1;Jund;Wdfy1;H2-Q4;Lmo2;Trim34a;Tap1;Mpl;Ndrg1;Stat1;Scd2;Akap13;H2-Q6;Numa1;Fads1;Stat3;Psmb8;Glg1;Runx1;Maf;Ifi27;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Hlf;Cyp51;Ankrd12;Atp1a1;Ncor1;Prr13;Rb1cc1;Gstp1;Mrpl23;Rps28;Ssr4;Rps12;Nop10;Rpl36;Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Mrpl54;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;S100a11;Cox6b1;Lgals1;Echdc2,Cox5b;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Mrpl54;Uqcrb;Rps15a;Sh3bgrl3;Ndufv3;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;S100a11;Cox6b1;Lgals1;Echdc2
organelle membrane%GOcc%GO:0031090,0.2679010178642489,0.9227143286467239,0.4,0.6215277777777778,2340,27,Gdpd3;H2-Eb1;H2-Q7;H2-Q4;Tap1;Mpl;Ndrg1;Scd2;H2-Q6;Numa1;Stat3;Glg1;Ifi27;Insig1;Atp1a1;Rb1cc1;Ssr4;Cox5b;Sec61g;Ost4;Cox6c;Atp5e;Uqcc2;Uqcrb;Ndufv3;Cox7a2;Cox6b1,Gdpd3;H2-Eb1;H2-Q7;H2-Q4;Tap1;Mpl;Ndrg1;Scd2;H2-Q6;Numa1;Stat3;Glg1
primary metabolic process%GObp%GO:0044238,-0.18778054624879112,-0.9737438658311797,0.5,0.648854961832061,6722,52,Trim12a;Apoe;Gdpd3;Tspan32;Meg3;Jund;Adipor2;Trim34a;Stat1;Wnk1;Scd2;Fads1;Stat3;Psmb8;Ifi27;Aplp2;Rfk;Prtn3;Insig1;Eif4b;Cyp51;Gclm;Rb1cc1;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Ost4;Rps25;Ctsg;Rplp1;Rps29;Sem1;Atp5e;Rbm3;Snrpe;Rpl39;Rpl37a;Rpl28;Snrpf;Rps26;Rpl41;Rpl35a;Rpl22l1;Echdc2,Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Ost4;Rps25;Ctsg;Rplp1;Rps29;Sem1;Atp5e;Rbm3;Snrpe;Rpl39;Rpl37a;Rpl28;Snrpf;Rps26;Rpl41;Rpl35a;Rpl22l1;Echdc2
organic substance metabolic process%GObp%GO:0071704,-0.147329595159158,-0.9393390433810347,0.5,0.6873056262369239,7458,60,Trim12a;Apoe;Gdpd3;H2-Eb1;Tspan32;Meg3;Jund;Adipor2;Trim34a;Stat1;Wnk1;Scd2;Fads1;Stat3;Ltb;Psmb8;Angpt1;Maf;Ifi27;Aplp2;Rfk;Prtn3;Insig1;Eif4b;Cyp51;Ncor1;Gclm;Ly6e;Rb1cc1;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Ost4;Rps25;Ctsg;Rplp1;Rps29;Sem1;Atp5e;Rbm3;Snrpe;Rpl39;Rpl37a;Rpl28;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;Echdc2,Ly6e;Rb1cc1;Gstp1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Ost4;Rps25;Ctsg;Rplp1;Rps29;Sem1;Atp5e;Rbm3;Snrpe;Rpl39;Rpl37a;Rpl28;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;Echdc2
macromolecule metabolic process%GObp%GO:0043170,-0.17600257395553354,-0.9290023192004979,0.5,0.6890972452704945,5733,45,Trim12a;Apoe;H2-Eb1;Tspan32;Meg3;Jund;Trim34a;Stat1;Wnk1;Stat3;Ltb;Psmb8;Angpt1;Maf;Ifi27;Prtn3;Eif4b;Ncor1;Rb1cc1;Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Ost4;Rps25;Ctsg;Rplp1;Rps29;Sem1;Rbm3;Snrpe;Rpl39;Rpl37a;Rpl28;Snrpf;Rps26;Rpl41;Rpl35a;Rpl22l1,Mrpl23;Rps28;Rpl32;Rps12;Rpl37;Nop10;Fau;Rpl36;Rps20;Rpl38;Ost4;Rps25;Ctsg;Rplp1;Rps29;Sem1;Rbm3;Snrpe;Rpl39;Rpl37a;Rpl28;Snrpf;Rps26;Rpl41;Rpl35a;Rpl22l1
molecular_function%GOmf%GO:0003674,0.29175316915395066,0.8702295555735372,0.6,0.6938073394495413,29245,107,Trim12a;Apoe;Gdpd3;H2-Eb1;Tspan32;H2-Q7;Mettl7a1;Jund;Wdfy1;H2-Q4;Lmo2;Adipor2;Trim34a;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Stat1;Wnk1;Scd2;Akap13;H2-Q6;Gse1;Numa1;Fads1;Stat3;Ltb;Psmb8;Glg1;Gnb4;Angpt1;Runx1;Maf;Ifi27;Muc13;Pdzk1ip1;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Eif4b;Hlf;Cyp51;Ankrd12;Rras;Atp1a1;Ncor1;Prr13;Gclm;Smim5;Ly6e;Rb1cc1;E230032D23Rik;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a;Cox7a2;Snrpf;Rps26;Rpl41;Rpl35a;Mpo;Rpl22l1;S100a11;Lgals1;Arhgdib;Echdc2,Trim12a;Apoe;Gdpd3;H2-Eb1;Tspan32;H2-Q7;Mettl7a1;Jund;Wdfy1;H2-Q4;Lmo2;Adipor2;Trim34a;Tap1;Mpl;Tnfsf10;Ndrg1;Ly6a;Stat1;Wnk1;Scd2;Akap13;H2-Q6;Gse1;Numa1;Fads1;Stat3;Ltb;Psmb8;Glg1;Gnb4;Angpt1;Runx1;Maf;Ifi27;Muc13;Pdzk1ip1;Tsc22d3;Arid1b;Nrip1;Vgll4;Tmed5;Aplp2;Rfk;Clec2d;Kansl1l;Prtn3;Insig1;Eif4b;Hlf;Cyp51;Ankrd12;Rras;Atp1a1;Ncor1;Prr13;Gclm;Smim5;Ly6e;Rb1cc1;E230032D23Rik;Gstp1;Mrpl23;Rps28;Ssr4;Rpl32;Rps12;Crip1;Rpl37;Nop10;Fau;Rpl36;Rps20;Alad;Rpl38;Sec61g;Ost4;Rps25;Ctsg;Rpl34;Ranbp1;Tuba1b;Rplp1;Cox6c;Rps29;Sem1;Atp5e;Rbm3;Uqcc2;Snrpe;Rpl39;Mrpl54;Rpl37a;Rpl28;Uqcrb;Rps15a
