Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
ion binding%GOmf%GO:0043167,0.3224550572240024,1.6622715652846856,0.0,0.04610343261306859,5317,35,Trim12a;Gdpd3;Iigp1;Idi1;Tgm2;Apobec3;Hmgcr;Wdfy1;Hipk1;Lmo2;Apoe;Trim56;Cyp51;Akap13;Trim34a;Rap1b;Tnfsf10;Foxp1;Sptan1;Lars2;Cbfa2t3;Ldlr;Trim47;Fdps;Camk2d;Dtx3l;Rab6b;Aplp2;Smarca2;Rps29;Crip1;Dars;Ndufa13;S100a11;Alad,Trim12a;Gdpd3;Iigp1;Idi1;Tgm2;Apobec3;Hmgcr;Wdfy1;Hipk1;Lmo2;Apoe;Trim56;Cyp51;Akap13;Trim34a;Rap1b;Tnfsf10;Foxp1;Sptan1;Lars2;Cbfa2t3;Ldlr;Trim47;Fdps;Camk2d;Dtx3l
regulation of macromolecule metabolic process%GOmf%GO:0060255,0.3201973824815366,1.6583352782840532,0.0,0.04715732743064745,2397,21,Trim12a;Jund;Stat1;Hipk1;Etf1;Lmo2;Hlf;Tsc22d1;Eif4b;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Aplp2;Myb;Smarca2;Eif3d;Rplp1;Cks2,Trim12a;Jund;Stat1;Hipk1;Etf1;Lmo2;Hlf;Tsc22d1;Eif4b;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Aplp2;Myb;Smarca2;Eif3d
cell communication%GObp%GO:0007154,0.3484270374099226,1.6391830471709787,0.0,0.04818780236339123,5573,32,Iigp1;Tgm2;Cd74;Stat1;Gcnt2;Mpl;Tspan32;Hipk1;Shisa5;Ndrg1;Ifi27;Apoe;Pcnt;Akap13;Nfe2;Gpr171;Ptprc;Rap1b;Rgs1;Pabpn1;Usp8;Plppr3;Nfkb1;Dtx3l;Ddb1;Mcl1;Eps8;Crip1;Ndufa13;Hint1;Pdcd4;Arhgdib,Iigp1;Tgm2;Cd74;Stat1;Gcnt2;Mpl;Tspan32;Hipk1;Shisa5;Ndrg1;Ifi27;Apoe;Pcnt;Akap13;Nfe2;Gpr171;Ptprc;Rap1b;Rgs1;Pabpn1;Usp8
regulation of cell communication%GObp%GO:0010646,0.3548597404688557,1.6225302515117672,0.14285714285714285,0.05380771976061055,3491,28,Trim12a;Cd74;Stat1;Gcnt2;Hmgcr;Wdfy1;Hipk1;Osbpl8;Apoe;Trim56;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10;Rgs1;Foxp1;Usp8;Slc35c2;Madd;Nfkb1;Camk2d;Aplp2;Mcl1;Eps8;Hint1;Pdcd4;Arhgdib,Trim12a;Cd74;Stat1;Gcnt2;Hmgcr;Wdfy1;Hipk1;Osbpl8;Apoe;Trim56;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10;Rgs1;Foxp1;Usp8;Slc35c2;Madd;Nfkb1
"regulation of transcription, DNA-templated%GObp%GO:0006355",0.2966952322644099,1.5964705874767189,0.2,0.05743266088132537,3271,26,Trim12a;Jund;Cd74;Stat1;Hipk1;Ifi27;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Dtx3l;Gon4l;Myb;Smarca2;Hnrnpd;Cks2;Hint1;Cbx3;Pdcd4,Trim12a;Jund;Cd74;Stat1;Hipk1;Ifi27;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Trim34a;Nfe2
intracellular vesicle%GOcc%GO:0097708,0.5089285714285706,1.606000673348365,0.0,0.05778481209074264,2071,23,H2-Q7;Prtn3;Cd74;Wdfy1;H2-Q6;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Rabac1;Apoe;Cyp51;H2-Q4;Chic2;H2-K1;Usp8;Madd;Ldlr;H2-T23;Dtx3l;Sypl;Rab6b;H2-T22,H2-Q7;Prtn3;Cd74;Wdfy1;H2-Q6;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Rabac1;Apoe;Cyp51;H2-Q4;Chic2;H2-K1;Usp8;Madd;Ldlr;H2-T23;Dtx3l;Sypl;Rab6b;H2-T22
positive regulation of biosynthetic process%GObp%GO:0009891,0.2986974878478954,1.5975779661704086,0.0,0.05804364663538202,2010,21,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Foxp1;Akirin2;Nfkb1;Ldlr;Fdps;Camk2d;Dtx3l;Ddb1;Myb;Smarca2;Eif3d;Hnrnpd;Rbm3,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Foxp1;Akirin2;Nfkb1;Ldlr;Fdps;Camk2d;Dtx3l;Ddb1;Myb;Smarca2;Eif3d
extracellular region%GOcc%GO:0005576,0.36907022463549477,1.589680724316272,0.0,0.0582916964073281,2764,20,Iigp1;H2-Q7;Prtn3;Tgm2;Cd74;Ctla2a;H2-Q6;Ltb;Apoe;Pcnt;Tnfsf10;H2-Q4;H2-K1;Ldlr;H2-T23;H2-T22;Rpl39;Lgals1;S100a11;Alad,Iigp1;H2-Q7;Prtn3;Tgm2;Cd74;Ctla2a;H2-Q6;Ltb
cell surface%GOcc%GO:0009986,0.4070650738507701,1.5985192093128215,0.0,0.05866777186802053,1179,16,H2-Q7;Cd74;Mpl;Tspan32;H2-Q6;H2-Eb1;H2-Ab1;Apoe;Ptprc;H2-Q4;H2-K1;Ldlr;H2-T23;H2-T22;Atpif1;Lgals1,H2-Q7;Cd74;Mpl;Tspan32;H2-Q6;H2-Eb1;H2-Ab1;Apoe;Ptprc;H2-Q4;H2-K1
positive regulation of macromolecule biosynthetic process%GObp%GO:0010557,0.27395935490099543,1.5760455832232592,0.0,0.06201755741480681,1839,18,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Foxp1;Akirin2;Nfkb1;Camk2d;Dtx3l;Myb;Smarca2;Eif3d;Hnrnpd;Rbm3,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Foxp1;Akirin2;Nfkb1;Camk2d;Dtx3l;Myb;Smarca2;Eif3d
regulation of RNA biosynthetic process%GOmf%GO:2001141,0.4166666666666654,1.5669772969226314,0.16666666666666666,0.06423982869379015,1816,15,Trim12a;Jund;Stat1;Hipk1;Lmo2;Hlf;Tsc22d1;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2,Trim12a;Jund;Stat1;Hipk1;Lmo2;Hlf;Tsc22d1;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2
regulation of metabolic process%GObp%GO:0019222,0.264286871192387,1.5626895772901097,0.0,0.06641720560350112,6855,56,Trim12a;Iigp1;Jund;Cd74;Stat1;Ctla2a;Gcnt2;Hmgcr;Mpl;Hipk1;Ltb;Ifi27;Psmb8;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Usp8;Slc35c2;Cbfa2t3;Nfkb1;Ldlr;Fdps;Camk2d;Dtx3l;Gon4l;Ddb1;Aplp2;Mcl1;Myb;Smarca2;Eif3d;Atpif1;Rpl38;Hnrnpd;Crip1;Rplp1;Cks2;Rps26;Cox7a2;Hint1;Cbx3;Rbm3;Alad;Pdcd4,Trim12a;Iigp1;Jund;Cd74;Stat1;Ctla2a;Gcnt2;Hmgcr;Mpl;Hipk1;Ltb;Ifi27;Psmb8;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10
macromolecule biosynthetic process%GObp%GO:0009059,-0.3160617770667762,-1.4906822391657213,0.0,0.07633302151543499,1268,27,Jund;Stat1;Gcnt2;Etf1;Apoe;Eif4b;Slc35c2;Lars2;Pgap2;Cbfa2t3;Eif3d;Rps29;Rpl38;Hnrnpd;Rplp1;Rpl28;Rps17;Rps26;Dars;Rpl39;Rpl35a;Rpl36;Ost4;Nop10;Rpl41;Rbm3;Rpl22l1,Eif3d;Rps29;Rpl38;Hnrnpd;Rplp1;Rpl28;Rps17;Rps26;Dars;Rpl39;Rpl35a;Rpl36;Ost4;Nop10;Rpl41;Rbm3;Rpl22l1
positive regulation of RNA metabolic process%GObp%GO:0051254,0.32686147789755704,1.5392703014320703,0.0,0.07756835640737522,1735,16,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Foxp1;Akirin2;Nfkb1;Dtx3l;Myb;Smarca2;Hnrnpd;Rbm3,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1
organelle membrane%GOcc%GO:0031090,0.28765825407316825,1.5396932876372245,0.0,0.07834403997144897,2340,29,Gdpd3;Iigp1;H2-Q7;Hmgcr;Mpl;H2-Q6;H2-Eb1;Ndrg1;Slc2a3;Ifi27;Osbpl8;H2-Q4;H2-K1;Usp8;Pgap2;Ldlr;H2-T23;Sypl;H2-T22;Mcl1;Cox5b;Cox8a;Ost4;Ndufa13;Atp5j2;Cox7a2;Cox7b;Cox6c;Atp5e,Gdpd3;Iigp1;H2-Q7;Hmgcr;Mpl;H2-Q6;H2-Eb1;Ndrg1;Slc2a3;Ifi27;Osbpl8
regulation of signaling%GObp%GO:0023051,0.3573583957464677,1.5308009670544593,0.0,0.08556994657075737,3502,29,Trim12a;Cd74;Stat1;Gcnt2;Hmgcr;Wdfy1;Hipk1;Osbpl8;Apoe;Trim56;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10;Rgs1;Foxp1;Usp8;Slc35c2;Madd;Nfkb1;Ldlr;Camk2d;Aplp2;Mcl1;Eps8;Hint1;Pdcd4;Arhgdib,Trim12a;Cd74;Stat1;Gcnt2;Hmgcr;Wdfy1;Hipk1;Osbpl8;Apoe;Trim56;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10;Rgs1;Foxp1;Usp8;Slc35c2;Madd;Nfkb1;Ldlr
cellular response to stimulus%GObp%GO:0051716,0.27631299604946097,1.5266735383479162,0.0,0.08609235161697688,7203,44,Iigp1;H2-Q7;Jund;Tgm2;Cd74;Stat1;Gcnt2;Mpl;Tspan32;Hipk1;Shisa5;Ndrg1;H2-Ab1;Ifi27;Lmo2;Apoe;Pcnt;Akap13;Gpr171;Ptprc;Rap1b;Rgs1;Foxp1;Pabpn1;Usp8;Plppr3;Nfkb1;Ldlr;Uvssa;Dtx3l;Ddb1;Mcl1;Myb;Eps8;Atpif1;Hnrnpd;Crip1;Sem1;Ndufa13;Hint1;Cbx3;Alad;Pdcd4;Arhgdib,Iigp1;H2-Q7;Jund;Tgm2;Cd74;Stat1;Gcnt2;Mpl;Tspan32;Hipk1;Shisa5;Ndrg1;H2-Ab1;Ifi27;Lmo2;Apoe;Pcnt;Akap13;Gpr171;Ptprc;Rap1b;Rgs1;Foxp1;Pabpn1
response to stress%GObp%GO:0006950,0.33155865224195896,1.5310615249450694,0.0,0.08640886761556871,3342,33,Trim12a;Iigp1;H2-Q7;Cd74;Stat1;Apobec3;Tspan32;Hipk1;Shisa5;H2-Eb1;H2-Ab1;Ifi27;Apoe;Trim56;Trim34a;Ptprc;H2-K1;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Uvssa;Camk2d;Dtx3l;Ddb1;Mcl1;Atpif1;Crip1;Sem1;Rpl39;Cbx3;Rbm3,Trim12a;Iigp1;H2-Q7;Cd74;Stat1;Apobec3;Tspan32;Hipk1;Shisa5;H2-Eb1;H2-Ab1;Ifi27;Apoe;Trim56;Trim34a;Ptprc;H2-K1;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Uvssa;Camk2d;Dtx3l
regulation of metabolic process%GOmf%GO:0019222,0.3201973824815366,1.523062277175471,0.0,0.08926956935522247,2426,21,Trim12a;Jund;Stat1;Hipk1;Etf1;Lmo2;Hlf;Tsc22d1;Eif4b;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Aplp2;Myb;Smarca2;Eif3d;Rplp1;Cks2,Trim12a;Jund;Stat1;Hipk1;Etf1;Lmo2;Hlf;Tsc22d1;Eif4b;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Aplp2;Myb;Smarca2;Eif3d
positive regulation of cellular metabolic process%GObp%GO:0031325,0.3332264450489388,1.518476119744548,0.0,0.08974721560071647,3310,29,Trim12a;Jund;Cd74;Stat1;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;Dtx3l;Ddb1;Myb;Smarca2;Eif3d;Atpif1;Hnrnpd;Rbm3,Trim12a;Jund;Cd74;Stat1;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Trim34a;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;Dtx3l;Ddb1;Myb;Smarca2;Eif3d;Atpif1
regulation of response to stress%GObp%GO:0080134,0.4260282625999189,1.5047152490606814,0.0,0.09675332039197636,1377,17,Trim12a;Cd74;Stat1;Apobec3;Ctla2a;Hmgcr;Tspan32;Apoe;Trim56;Foxp1;Akirin2;Nfkb1;Ldlr;Dtx3l;Mcl1;Lgals1;Pdcd4,Trim12a;Cd74;Stat1;Apobec3;Ctla2a;Hmgcr;Tspan32
protein metabolic process%GOmf%GO:0019538,0.4576515450156581,1.501818231824698,0.0,0.09715282734554684,2257,18,Trim12a;Prtn3;Tgm2;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Akap13;Eif4b;Trim34a;Ptprc;Usp8;Trim47;Camk2d;Dtx3l;Eif3d;Hint1,Trim12a;Prtn3;Tgm2;Ctla2a;Hipk1;Psmb8;Etf1;Trim56;Akap13;Eif4b;Trim34a;Ptprc
regulation of biological quality%GObp%GO:0065008,0.32441857179886696,1.4910672905441889,0.0,0.10174550645642723,4109,26,Tgm2;Cd74;Stat1;Gcnt2;Hmgcr;Mpl;Tspan32;Apoe;Ptprc;Rap1b;Foxp1;Sptan1;Usp8;Sugt1;Madd;Nfkb1;Ldlr;Camk2d;Ddb1;Aplp2;Myb;Smarca2;Eps8;Atpif1;Hnrnpd;Rps17,Tgm2;Cd74;Stat1;Gcnt2;Hmgcr;Mpl;Tspan32;Apoe;Ptprc;Rap1b;Foxp1;Sptan1;Usp8;Sugt1;Madd;Nfkb1;Ldlr;Camk2d;Ddb1;Aplp2;Myb;Smarca2;Eps8;Atpif1
cellular process%GOmf%GO:0009987,0.29012118085927346,1.4936409516738303,0.14285714285714285,0.10267895146978893,5447,32,Trim12a;Cd74;Apobec3;Mpl;Hipk1;Ltb;Slc2a3;Osbpl8;Etf1;Apoe;Trim56;Akap13;Eif4b;Trim34a;Gpr171;Ptprc;Tnfsf10;Slc35c2;Lars2;Plppr3;Trim47;Camk2d;Dtx3l;Smarca2;Eif3d;Cox8a;Ndufa13;Atp5j2;Cox7a2;Cox7b;Cox6c;Atp5e,Trim12a;Cd74;Apobec3;Mpl;Hipk1;Ltb;Slc2a3;Osbpl8;Etf1;Apoe;Trim56;Akap13;Eif4b;Trim34a;Gpr171;Ptprc;Tnfsf10
cellular response to organic substance%GObp%GO:0071310,0.3663881212357582,1.4802170143091535,0.0,0.10275845950743148,2227,21,Iigp1;H2-Q7;Tgm2;Cd74;Stat1;Gcnt2;Mpl;H2-Ab1;Ifi27;Lmo2;Rap1b;Foxp1;Pabpn1;Usp8;Nfkb1;Ldlr;Myb;Eps8;Hnrnpd;Alad;Pdcd4,Iigp1;H2-Q7;Tgm2;Cd74;Stat1;Gcnt2;Mpl;H2-Ab1;Ifi27;Lmo2
positive regulation of intracellular signal transduction%GObp%GO:1902533,0.4296517751841385,1.483603211609286,0.0,0.10334960227893847,989,16,Trim12a;Cd74;Gcnt2;Hmgcr;Osbpl8;Apoe;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10;Madd;Camk2d;Mcl1;Hint1;Pdcd4,Trim12a;Cd74;Gcnt2;Hmgcr;Osbpl8;Apoe;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10
positive regulation of macromolecule metabolic process%GObp%GO:0010604,0.3300710784323779,1.4809209960997132,0.0,0.10367594575303356,3502,29,Jund;Cd74;Stat1;Mpl;Ltb;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;Dtx3l;Ddb1;Myb;Smarca2;Eif3d;Atpif1;Hnrnpd;Rbm3,Jund;Cd74;Stat1;Mpl;Ltb;Osbpl8;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Akap13;Nfe2;Ptprc;Tnfsf10;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Ldlr;Camk2d;Dtx3l;Ddb1;Myb;Smarca2;Eif3d;Atpif1
regulation of nucleic acid-templated transcription%GOmf%GO:1903506,0.4166666666666654,1.4768286833053934,0.0,0.10431145672890292,1816,15,Trim12a;Jund;Stat1;Hipk1;Lmo2;Hlf;Tsc22d1;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2,Trim12a;Jund;Stat1;Hipk1;Lmo2;Hlf;Tsc22d1;Nfe2;Foxp1;Akirin2;Cbfa2t3;Nfkb1;Gon4l;Myb;Smarca2
integral component of membrane%GOcc%GO:0016021,0.2819628549453344,1.4673753290067253,0.16666666666666666,0.10827049002265461,5968,38,Gdpd3;H2-Q7;Cd74;Gcnt2;Hmgcr;Mpl;Tspan32;Shisa5;Ltb;H2-Eb1;Slc2a3;H2-Ab1;Rabac1;Osbpl8;Cyp51;Cers4;Gpr171;Ptprc;Tnfsf10;H2-K1;Slc35c2;Plppr3;Pgap2;Madd;Ldlr;H2-T23;Sypl;Tpst2;Aplp2;Mcl1;Eps8;Cox8a;Ost4;Ndufa13;Atp5j2;Cox7a2;Cox7b;Cox6c,Gdpd3;H2-Q7;Cd74;Gcnt2;Hmgcr;Mpl;Tspan32;Shisa5;Ltb;H2-Eb1;Slc2a3;H2-Ab1;Rabac1;Osbpl8
signal transduction%GObp%GO:0007165,0.3331248582913693,1.465273716810536,0.0,0.10854315882743854,5130,31,Iigp1;Tgm2;Cd74;Stat1;Gcnt2;Mpl;Tspan32;Hipk1;Shisa5;Ndrg1;Ifi27;Apoe;Pcnt;Akap13;Gpr171;Ptprc;Rap1b;Rgs1;Pabpn1;Usp8;Plppr3;Nfkb1;Dtx3l;Ddb1;Mcl1;Eps8;Crip1;Ndufa13;Hint1;Pdcd4;Arhgdib,Iigp1;Tgm2;Cd74;Stat1;Gcnt2;Mpl;Tspan32;Hipk1;Shisa5;Ndrg1;Ifi27;Apoe;Pcnt;Akap13;Gpr171;Ptprc;Rap1b;Rgs1;Pabpn1;Usp8
organic substance biosynthetic process%GObp%GO:1901576,-0.2602870545132126,-1.4471734457943033,0.0,0.11131898971000935,2170,37,Idi1;Jund;Cd74;Stat1;Gcnt2;Hmgcr;Etf1;Apoe;Cyp51;Eif4b;Cers4;Slc35c2;Lars2;Pgap2;Cbfa2t3;Fdps;Eif3d;Atpif1;Rps29;Rpl38;Hnrnpd;Rplp1;Rpl28;Rps17;Rps26;Dars;Rpl39;Rpl35a;Rpl36;Ost4;Atp5j2;Nop10;Atp5e;Rpl41;Rbm3;Alad;Rpl22l1,Atpif1;Rps29;Rpl38;Hnrnpd;Rplp1;Rpl28;Rps17;Rps26;Dars;Rpl39;Rpl35a;Rpl36;Ost4;Atp5j2;Nop10;Atp5e;Rpl41;Rbm3;Alad;Rpl22l1
regulation of intracellular signal transduction%GObp%GO:1902531,0.3688240227047834,1.4548565521889152,0.0,0.11478980215596918,1639,19,Trim12a;Cd74;Stat1;Gcnt2;Hmgcr;Osbpl8;Apoe;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10;Madd;Camk2d;Mcl1;Eps8;Hint1;Pdcd4;Arhgdib,Trim12a;Cd74;Stat1;Gcnt2;Hmgcr;Osbpl8;Apoe;Akap13;Trim34a;Ptprc;Rap1b;Tnfsf10
positive regulation of nucleobase-containing compound metabolic process%GObp%GO:0045935,0.30073748585553883,1.4480811980633033,0.125,0.11756308519124997,1925,18,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Ptprc;Foxp1;Akirin2;Nfkb1;Camk2d;Dtx3l;Myb;Smarca2;Hnrnpd;Rbm3,Jund;Cd74;Stat1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Ptprc;Foxp1;Akirin2;Nfkb1;Camk2d;Dtx3l
cellular_component%GOcc%GO:0005575,0.47542529430715397,1.4493724808133686,0.0,0.11855938252337919,29761,129,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Wdfy1;Mpl;Tspan32;Hipk1;H2-Q6;Shisa5;Ltb;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13;Eif4b;Cers4;Trim34a;Nfe2;Gpr171;Ptprc;Rap1b;Tnfsf10;H2-Q4;Chic2;Rgs1;H2-K1;Foxp1;Pabpn1;Sptan1;Akirin2;Usp8;Nufip2;Slc35c2;Lars2;Sugt1;Plppr3;Pgap2;Cbfa2t3;Madd;Nfkb1;Ldlr;Trim47;Fdps;Uvssa;Camk2d;H2-T23;Dtx3l;0610009B22Rik;Sypl;Gon4l;Ddb1;Rab6b;H2-T22;Tpst2;AW112010;Sp140;Aplp2;Mcl1;Myb;Smarca2;Eif3d;Eps8;Atpif1;Rps29;Rpl38;Rps15a;Snrpd2;Cox5b;Hnrnpd;Crip1;Cox8a;Rplp1;Lbhd2;Rpl34;Rpl28;Sem1;Snrpe;Rps17;Cks2;Rps26;Dars;Rpl39;Rpl35a;Rpl36;Ost4;Rps25;Ndufa13;Atp5j2;Cox7a2;Hint1;Lgals1;Cox7b;Cbx3;S100a11;Nop10;Cox6c;Atp5e;Rpl41;Rbm3;Alad;Pdcd4;Rpl22l1;Snrpf;Arhgdib;Echdc2,Trim12a;Gdpd3;Iigp1;H2-Q7;Idi1;Jund;Prtn3;Tgm2;Cd74;Stat1;Apobec3;Ctla2a;Gcnt2;Hmgcr;Wdfy1;Mpl;Tspan32;Hipk1;H2-Q6;Shisa5;Ltb;H2-Eb1;Ndrg1;Slc2a3;H2-Ab1;Ifi27;Psmb8;Rabac1;Osbpl8;Etf1;Lmo2;Apoe;Trim56;Hlf;Tsc22d1;Cyp51;Pcnt;Akap13;Eif4b;Cers4;Trim34a;Nfe2;Gpr171;Ptprc;Rap1b;Tnfsf10;H2-Q4;Chic2;Rgs1;H2-K1;Foxp1;Pabpn1;Sptan1;Akirin2;Usp8;Nufip2;Slc35c2;Lars2;Sugt1;Plppr3;Pgap2;Cbfa2t3;Madd;Nfkb1;Ldlr;Trim47;Fdps;Uvssa;Camk2d;H2-T23;Dtx3l;0610009B22Rik;Sypl;Gon4l;Ddb1;Rab6b;H2-T22;Tpst2;AW112010;Sp140;Aplp2;Mcl1;Myb;Smarca2
intrinsic component of membrane%GOcc%GO:0031224,0.3098722520007835,1.439499221482346,0.0,0.12008089459909588,6154,39,Gdpd3;H2-Q7;Tgm2;Cd74;Gcnt2;Hmgcr;Mpl;Tspan32;Shisa5;Ltb;H2-Eb1;Slc2a3;H2-Ab1;Rabac1;Osbpl8;Cyp51;Cers4;Gpr171;Ptprc;Tnfsf10;H2-K1;Slc35c2;Plppr3;Pgap2;Madd;Ldlr;H2-T23;Sypl;Tpst2;Aplp2;Mcl1;Eps8;Cox8a;Ost4;Ndufa13;Atp5j2;Cox7a2;Cox7b;Cox6c,Gdpd3;H2-Q7;Tgm2;Cd74;Gcnt2;Hmgcr;Mpl;Tspan32;Shisa5;Ltb;H2-Eb1;Slc2a3;H2-Ab1;Rabac1;Osbpl8
animal organ development%GObp%GO:0048513,0.3133146690237915,1.4368028730202025,0.0,0.12371328625951948,3363,27,Prtn3;Tgm2;Cd74;Apobec3;Mpl;Hipk1;Ltb;H2-Ab1;Lmo2;Hlf;Pcnt;Akap13;Nfe2;Ptprc;H2-K1;Foxp1;Cbfa2t3;Nfkb1;Camk2d;H2-T23;Gon4l;Aplp2;Myb;Atpif1;Rpl38;Lgals1;Pdcd4,Prtn3;Tgm2;Cd74;Apobec3;Mpl;Hipk1;Ltb;H2-Ab1;Lmo2;Hlf;Pcnt;Akap13;Nfe2;Ptprc;H2-K1;Foxp1
METABOLISM%REACTOME%R-HSA-1430728.10,-0.2364839479383739,-1.4247560075329009,0.0,0.12577600136065992,1877,22,Gdpd3;Idi1;Slc2a3;Psmb8;Osbpl8;Apoe;Cers4;Ldlr;Fdps;Tpst2;Rps15a;Cox8a;Rplp1;Sem1;Rps26;Dars;Rpl39;Rps25;Ndufa13;Cox7b;Alad;Rpl22l1,Cox8a;Rplp1;Sem1;Rps26;Dars;Rpl39;Rps25;Ndufa13;Cox7b;Alad;Rpl22l1
envelope%GOcc%GO:0031975,-0.3820138122225626,-1.4143158140580254,0.0,0.13482734778541505,1119,15,Mpl;Shisa5;Ifi27;Osbpl8;Apoe;Mcl1;Cox5b;Cox8a;Ndufa13;Atp5j2;Cox7a2;Cox7b;Cbx3;Cox6c;Atp5e,Ndufa13;Atp5j2;Cox7a2;Cox7b;Cbx3;Cox6c;Atp5e
