Term,es,nes,pval,fdr,geneset_size,matched_size,genes,ledge_genes
organelle%GOcc%GO:0043226,-0.193560582817273,-1.1072948735049553,0.375,0.6988636363636364,13099,106,Trim12a;Erh;Cdk6;Bcl2;Ndrg1;Nkg7;Eci1;Calr;Rfc2;Wdfy1;Rpa2;Uhrf1;Chchd10;Psmb8;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Lars2;Rabgap1l;Wdr76;Jund;Ybx3;Hsp90aa1;Gnl3;Ahsa1;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Lsm8;Nop56;Cd63;Mrto4;Fkbp4;Mrpl32;Exo1;Pds5a;Dynll1;Smarce1;Sdf2l1;Wdr5;Slc25a4;Eif3g;Ebp;Snu13;Psmb9;Trim34a;H2-Q7;Rrp1b;Chaf1a;Cul3;Glrx5;Sec23ip;Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Sap30;Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Cdv3;Uqcrh;Hus1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Cirbp;Tmx4;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Ptpn18;Racgap1;Knl1;Nfix;Rpl22l1;Spc24;Trim59;S100a11;Cenpa;Myl10;Lgals1;Ost4;Ube2c;Echdc2,Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Sap30;Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Cdv3;Uqcrh;Hus1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Cirbp;Tmx4;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Ptpn18;Racgap1;Knl1;Nfix;Rpl22l1;Spc24;Trim59;S100a11;Cenpa;Myl10;Lgals1;Ost4;Ube2c;Echdc2
regulation of metabolic process%GOmf%GO:0019222,-0.28674198073366,-1.0573980666400113,0.3333333333333333,0.701923076923077,2426,15,Trim12a;Jund;Eif3g;Cd27;Rrp1b;Pbx4;Btaf1;Sap30;Rpl5;Rpl23;Hmgb2;Cirbp;Zbtb20;Elane;Nfix,Eif3g;Cd27;Rrp1b;Pbx4;Btaf1;Sap30;Rpl5;Rpl23;Hmgb2;Cirbp;Zbtb20;Elane;Nfix
intracellular organelle%GOcc%GO:0043229,-0.193560582817273,-1.0816828045216735,0.3333333333333333,0.703125,12770,106,Trim12a;Erh;Cdk6;Bcl2;Ndrg1;Nkg7;Eci1;Calr;Rfc2;Wdfy1;Rpa2;Uhrf1;Chchd10;Psmb8;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Lars2;Rabgap1l;Wdr76;Jund;Ybx3;Hsp90aa1;Gnl3;Ahsa1;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Lsm8;Nop56;Cd63;Mrto4;Fkbp4;Mrpl32;Exo1;Pds5a;Dynll1;Smarce1;Sdf2l1;Wdr5;Slc25a4;Eif3g;Ebp;Snu13;Psmb9;Trim34a;H2-Q7;Rrp1b;Chaf1a;Cul3;Glrx5;Sec23ip;Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Sap30;Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Cdv3;Uqcrh;Hus1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Cirbp;Tmx4;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Ptpn18;Racgap1;Knl1;Nfix;Rpl22l1;Spc24;Trim59;S100a11;Cenpa;Myl10;Lgals1;Ost4;Ube2c;Echdc2,Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Sap30;Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Cdv3;Uqcrh;Hus1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Cirbp;Tmx4;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Ptpn18;Racgap1;Knl1;Nfix;Rpl22l1;Spc24;Trim59;S100a11;Cenpa;Myl10;Lgals1;Ost4;Ube2c;Echdc2
organic substance catabolic process%GObp%GO:1901575,-0.2619849360883482,-1.0407998235082927,0.5,0.7037037037037037,1560,16,Eci1;Calr;Uhrf1;Psmb8;Xrn2;Hspa5;Mrto4;Sdf2l1;Psmd11;Psmb9;Cul3;Exosc10;Itpa;Ube2s;Ube2c;Echdc2,Ube2c;Echdc2
regulation of nitrogen compound metabolic process%GOmf%GO:0051171,-0.28674198073366,-1.1625350241549477,0.3333333333333333,0.7107843137254901,2385,15,Trim12a;Jund;Eif3g;Cd27;Rrp1b;Pbx4;Btaf1;Sap30;Rpl5;Rpl23;Hmgb2;Cirbp;Zbtb20;Elane;Nfix,Eif3g;Cd27;Rrp1b;Pbx4;Btaf1;Sap30;Rpl5;Rpl23;Hmgb2;Cirbp;Zbtb20;Elane;Nfix
cation binding%GOmf%GO:0043169,-0.17751120824642666,-1.0871303743804943,0.3333333333333333,0.7192028985507246,3698,22,Trim12a;Calr;Wdfy1;Uhrf1;Abl1;Xrn2;Amd1;Msh2;Ppp4c;Exo1;Trim34a;Glrx5;Sec23ip;Sap30;Itpa;Crip1;Zbtb20;Anxa5;Racgap1;Trim59;S100a11;Myl10,Zbtb20;Anxa5;Racgap1;Trim59;S100a11;Myl10
regulation of primary metabolic process%GOmf%GO:0080090,-0.28674198073366,-1.213579260109938,0.0,0.7202380952380952,2385,15,Trim12a;Jund;Eif3g;Cd27;Rrp1b;Pbx4;Btaf1;Sap30;Rpl5;Rpl23;Hmgb2;Cirbp;Zbtb20;Elane;Nfix,Eif3g;Cd27;Rrp1b;Pbx4;Btaf1;Sap30;Rpl5;Rpl23;Hmgb2;Cirbp;Zbtb20;Elane;Nfix
regulation of cellular metabolic process%GOmf%GO:0031323,-0.28674198073366,-1.2349223091820838,0.4,0.7211538461538463,2399,15,Trim12a;Jund;Eif3g;Cd27;Rrp1b;Pbx4;Btaf1;Sap30;Rpl5;Rpl23;Hmgb2;Cirbp;Zbtb20;Elane;Nfix,Eif3g;Cd27;Rrp1b;Pbx4;Btaf1;Sap30;Rpl5;Rpl23;Hmgb2;Cirbp;Zbtb20;Elane;Nfix
metal ion binding%GOmf%GO:0046872,-0.19248291264892414,-1.110960199086595,0.25,0.7222222222222222,3598,21,Trim12a;Calr;Wdfy1;Uhrf1;Abl1;Xrn2;Msh2;Ppp4c;Exo1;Trim34a;Glrx5;Sec23ip;Sap30;Itpa;Crip1;Zbtb20;Anxa5;Racgap1;Trim59;S100a11;Myl10,Zbtb20;Anxa5;Racgap1;Trim59;S100a11;Myl10
peptide biosynthetic process%GObp%GO:0043043,-0.4068104662664877,-1.4777080918087995,0.0,0.7291666666666667,379,15,Gclm;Lars2;Mrpl32;Eif3g;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Rpl39;Elane;Rpl22l1,Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Rpl39;Elane;Rpl22l1
organic substance biosynthetic process%GObp%GO:1901576,-0.20069528940810252,-1.1176296181352157,0.25,0.7354166666666666,2170,28,Rfc2;Rpa2;Gclm;Xrn2;Lars2;Amd1;Jund;Hsp90aa1;Mrpl32;Eif3g;Ebp;Chaf1a;Ssrp1;Fam126b;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Elane;Nfix;Rpl22l1;Ost4,Ssrp1;Fam126b;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Elane;Nfix;Rpl22l1;Ost4
biosynthetic process%GObp%GO:0009058,-0.20069528940810252,-1.3270503969157443,0.0,0.7361111111111112,2237,28,Rfc2;Rpa2;Gclm;Xrn2;Lars2;Amd1;Jund;Hsp90aa1;Mrpl32;Eif3g;Ebp;Chaf1a;Ssrp1;Fam126b;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Elane;Nfix;Rpl22l1;Ost4,Ssrp1;Fam126b;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Elane;Nfix;Rpl22l1;Ost4
molecular_function%GOmf%GO:0003674,-0.27312770547983867,-1.1710844239248042,0.2,0.7395833333333334,29245,119,Hbb-bt;Trim12a;Erh;Cdk6;Bcl2;Ndrg1;Nkg7;Eci1;Calr;Tspan32;Rfc2;Wdfy1;Igfbp4;Rpa2;Uhrf1;Chchd10;Psmb8;Gclm;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Lars2;Rabgap1l;Amd1;Wdr76;Jund;Ybx3;Hsp90aa1;Gnl3;Ahsa1;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Lsm8;Gpr171;Nop56;Cd63;Fkbp4;Mrpl32;Exo1;Tmem238;Dynll1;Smarce1;Sdf2l1;Wdr5;Slc25a4;Eif3g;Gnb4;Psmd11;Ebp;Cd27;Snu13;Psmb9;Trim34a;H2-Q7;Rrp1b;Chaf1a;Cul3;Glrx5;Abhd14a;Sec23ip;Map2k3;Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Fam126b;Sap30;Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Cdv3;Uqcrh;Tm2d1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Crip1;Cirbp;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Cdca3;Ptpn18;Racgap1;Knl1;Nfix;Rpl22l1;Spc24;Trim59;Gimap6;S100a11;Cenpa;Myl10;Lgals1;Ost4;Ube2c;Echdc2,Dynll1;Smarce1;Sdf2l1;Wdr5;Slc25a4;Eif3g;Gnb4;Psmd11;Ebp;Cd27;Snu13;Psmb9;Trim34a;H2-Q7;Rrp1b;Chaf1a;Cul3;Glrx5;Abhd14a;Sec23ip;Map2k3;Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Fam126b;Sap30;Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Cdv3;Uqcrh;Tm2d1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Crip1;Cirbp;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Cdca3;Ptpn18;Racgap1;Knl1;Nfix;Rpl22l1;Spc24;Trim59;Gimap6;S100a11;Cenpa;Myl10;Lgals1;Ost4;Ube2c;Echdc2
cellular nitrogen compound biosynthetic process%GObp%GO:0044271,-0.23022043020252003,-1.1874233543553467,0.3333333333333333,0.75,1161,19,Gclm;Xrn2;Lars2;Amd1;Jund;Hsp90aa1;Mrpl32;Eif3g;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Rpl39;Elane;Rpl22l1,Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Rpl39;Elane;Rpl22l1
cellular amide metabolic process%GObp%GO:0043603,-0.29998296585997786,-1.1353148156037272,0.4,0.7592592592592592,767,16,Hbb-bt;Gclm;Lars2;Mrpl32;Eif3g;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Rpl39;Elane;Rpl22l1,Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Rpl39;Elane;Rpl22l1
DISEASE%REACTOME%R-HSA-1643685.14,0.22250775948965065,0.9925773166738999,0.5,0.7598843322818086,1453,23,Cdk6;Calr;Psmb8;Gclm;Slc25a5;Abl1;Hsp90aa1;Msh2;Hras;Fkbp4;Exo1;Dynll1;Slc25a4;Gnb4;Psmd11;Psmb9;Cul3;Ssrp1;Sap30;Rpl23;Rpl39;Rpl22l1;Ube2c,Cdk6;Calr;Psmb8;Gclm;Slc25a5;Abl1;Hsp90aa1;Msh2;Hras;Fkbp4;Exo1;Dynll1;Slc25a4;Gnb4;Psmd11;Psmb9
cellular anatomical entity%GOcc%GO:0110165,-0.37286978269687476,-1.2394242259386057,0.25,0.7638888888888888,19283,124,Hbb-bt;Trim12a;Erh;Cdk6;Bcl2;Ndrg1;Nkg7;Eci1;Calr;Tspan32;Rfc2;Wdfy1;Igfbp4;Rpa2;Uhrf1;Chchd10;Psmb8;Gclm;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Lars2;Rabgap1l;Amd1;Wdr76;Jund;Ybx3;Hsp90aa1;Gnl3;Ahsa1;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Lsm8;Gpr171;Nop56;Cd63;Mrto4;Fkbp4;Glipr1;Mrpl32;Exo1;Tmem238;Pds5a;Dynll1;Smarce1;Sdf2l1;Wdr5;Slc25a4;Eif3g;Gnb4;Psmd11;Ebp;Cd27;Snu13;Psmb9;Trim34a;H2-Q7;Rrp1b;Chaf1a;Cul3;Glrx5;Abhd14a;Sec23ip;Map2k3;Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Fam126b;Sap30;Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Cdv3;Uqcrh;Hus1;Tm2d1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Crip1;Cirbp;Tmx4;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Cdca3;Ptpn18;Racgap1;Knl1;Nfix;Rpl22l1;Spc24;Trim59;Gimap6;S100a11;Cenpa;Myl10;Lgals1;Ost4;Ube2c;Echdc2,Mrto4;Fkbp4;Glipr1;Mrpl32;Exo1;Tmem238;Pds5a;Dynll1;Smarce1;Sdf2l1;Wdr5;Slc25a4;Eif3g;Gnb4;Psmd11;Ebp;Cd27;Snu13;Psmb9;Trim34a;H2-Q7;Rrp1b;Chaf1a;Cul3;Glrx5;Abhd14a;Sec23ip;Map2k3;Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Fam126b;Sap30;Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Cdv3;Uqcrh;Hus1;Tm2d1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Crip1;Cirbp;Tmx4;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Cdca3;Ptpn18;Racgap1;Knl1;Nfix;Rpl22l1;Spc24;Trim59;Gimap6;S100a11;Cenpa;Myl10;Lgals1;Ost4;Ube2c;Echdc2
peptide metabolic process%GObp%GO:0006518,-0.29998296585997786,-1.121736599460158,0.375,0.7697368421052632,524,16,Hbb-bt;Gclm;Lars2;Mrpl32;Eif3g;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Rpl39;Elane;Rpl22l1,Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Rpl39;Elane;Rpl22l1
macromolecule biosynthetic process%GObp%GO:0009059,-0.24598130327908443,-1.3517889870560214,0.0,0.7708333333333333,1268,23,Rfc2;Rpa2;Xrn2;Lars2;Jund;Hsp90aa1;Mrpl32;Eif3g;Chaf1a;Ssrp1;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Nfix;Rpl22l1;Ost4,Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Krtcap2;Rpl39;Nfix;Rpl22l1;Ost4
SIGNALING PATHWAYS%REACTOME DATABASE ID RELEASE 78%162582,-0.22350047685496105,-1.264097916088789,0.4,0.7727272727272728,2322,18,Bcl2;Psmb8;Abl1;Jund;Hsp90aa1;Hras;Nisch;Fkbp4;Dynll1;Gnb4;Psmd11;Psmb9;Cul3;Ptpn18;Racgap1;Knl1;Spc24;Cenpa,Ptpn18;Racgap1;Knl1;Spc24;Cenpa
cellular_component%GOcc%GO:0005575,-0.37286978269687476,-1.2788808435154693,0.0,0.7791666666666667,29761,124,Hbb-bt;Trim12a;Erh;Cdk6;Bcl2;Ndrg1;Nkg7;Eci1;Calr;Tspan32;Rfc2;Wdfy1;Igfbp4;Rpa2;Uhrf1;Chchd10;Psmb8;Gclm;Slc25a5;Abl1;Cycs;Xrn2;Hspa5;Lars2;Rabgap1l;Amd1;Wdr76;Jund;Ybx3;Hsp90aa1;Gnl3;Ahsa1;Hspa9;Msh2;Ppp4c;Hras;Nisch;Clspn;Lsm8;Gpr171;Nop56;Cd63;Mrto4;Fkbp4;Glipr1;Mrpl32;Exo1;Tmem238;Pds5a;Dynll1;Smarce1;Sdf2l1;Wdr5;Slc25a4;Eif3g;Gnb4;Psmd11;Ebp;Cd27;Snu13;Psmb9;Trim34a;H2-Q7;Rrp1b;Chaf1a;Cul3;Glrx5;Abhd14a;Sec23ip;Map2k3;Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Fam126b;Sap30;Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Cdv3;Uqcrh;Hus1;Tm2d1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Crip1;Cirbp;Tmx4;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Cdca3;Ptpn18;Racgap1;Knl1;Nfix;Rpl22l1;Spc24;Trim59;Gimap6;S100a11;Cenpa;Myl10;Lgals1;Ost4;Ube2c;Echdc2,Mrto4;Fkbp4;Glipr1;Mrpl32;Exo1;Tmem238;Pds5a;Dynll1;Smarce1;Sdf2l1;Wdr5;Slc25a4;Eif3g;Gnb4;Psmd11;Ebp;Cd27;Snu13;Psmb9;Trim34a;H2-Q7;Rrp1b;Chaf1a;Cul3;Glrx5;Abhd14a;Sec23ip;Map2k3;Pbx4;Ung;Cct5;Ssrp1;Btaf1;Exosc10;Fam126b;Sap30;Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Rcl1;Itpa;Cdv3;Uqcrh;Hus1;Tm2d1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Crip1;Cirbp;Tmx4;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Cdca3;Ptpn18;Racgap1;Knl1;Nfix;Rpl22l1;Spc24;Trim59;Gimap6;S100a11;Cenpa;Myl10;Lgals1;Ost4;Ube2c;Echdc2
protein metabolic process%GOmf%GO:0019538,0.1777438110774974,0.9783190959908777,0.4,0.7864796516933024,2257,18,Trim12a;Cdk6;Uhrf1;Psmb8;Abl1;Ppp4c;Fkbp4;Wdr5;Eif3g;Psmb9;Trim34a;Cul3;Map2k3;Ube2s;Elane;Ptpn18;Trim59;Ube2c,Trim12a;Cdk6;Uhrf1;Psmb8;Abl1
nucleolus%GOcc%GO:0005730,-0.19827586206896547,-0.9911563815739776,0.25,0.800595238095238,904,16,Abl1;Xrn2;Gnl3;Nop56;Mrto4;Snu13;Rrp1b;Exosc10;Rpl5;Mndal;Rcl1;Hus1;Rpl23;Hmgb2;Rpl27;Spc24,Abl1;Xrn2;Gnl3;Nop56;Mrto4;Snu13;Rrp1b;Exosc10;Rpl5;Mndal;Rcl1;Hus1;Rpl23;Hmgb2;Rpl27;Spc24
regulation of nucleic acid-templated transcription%GObp%GO:1903506,0.18660730777355042,0.9706544770442951,0.5,0.8023005308917442,3275,23,Trim12a;Cdk6;Calr;Uhrf1;Chchd10;Jund;Ybx3;Gnl3;Hras;Smarce1;Wdr5;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Btaf1;Sap30;Rpl23;Hmgb2;Zbtb20;Elane;Nfix,Trim12a;Cdk6;Calr;Uhrf1;Chchd10;Jund;Ybx3;Gnl3;Hras;Smarce1;Wdr5;Trim34a;Rrp1b;Cul3;Map2k3;Pbx4;Btaf1;Sap30
response to other organism%GObp%GO:0051707,0.23355001313382218,0.9712542723578086,0.5,0.802606402234059,1575,18,Trim12a;Bcl2;Nkg7;Tspan32;Abl1;Hsp90aa1;Hras;Psmb9;Trim34a;H2-Q7;Rrp1b;Map2k3;Mndal;Fau;Hmgb2;Rpl39;Elane;Trim59,Trim12a;Bcl2;Nkg7;Tspan32
ribonucleoprotein complex%GOcc%GO:1990904,-0.29734900827075456,-1.4359330335856355,0.25,0.8166666666666667,838,19,Calr;Lsm8;Nop56;Mrto4;Mrpl32;Snu13;Rrp1b;Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Cirbp;Rpl27;Snrpe;Rpl39,Mrpl15;Rpl5;Mrps30;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Cirbp;Rpl27;Snrpe;Rpl39
cytoplasm%GOcc%GO:0005737,-0.21383834856778183,-0.9694817641328707,0.5,0.8189655172413793,11554,91,Hbb-bt;Trim12a;Erh;Cdk6;Bcl2;Ndrg1;Nkg7;Eci1;Calr;Wdfy1;Uhrf1;Chchd10;Psmb8;Gclm;Slc25a5;Abl1;Cycs;Hspa5;Lars2;Rabgap1l;Amd1;Ybx3;Hsp90aa1;Ahsa1;Hspa9;Ppp4c;Hras;Nisch;Clspn;Nop56;Cd63;Mrto4;Fkbp4;Mrpl32;Dynll1;Sdf2l1;Slc25a4;Eif3g;Gnb4;Ebp;Psmb9;Trim34a;H2-Q7;Cul3;Glrx5;Abhd14a;Sec23ip;Map2k3;Ung;Cct5;Exosc10;Fam126b;Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Itpa;Cdv3;Uqcrh;Hus1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Crip1;Cirbp;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Cdca3;Ptpn18;Racgap1;Knl1;Rpl22l1;Trim59;Gimap6;S100a11;Myl10;Lgals1;Ost4;Ube2c;Echdc2,Fam136a;Mrpl15;Rpl5;Mrps30;Mndal;Itpa;Cdv3;Uqcrh;Hus1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Crip1;Cirbp;Rpl27;Snrpe;Cox8a;Krtcap2;Rpl39;Sec61g;Zbtb20;Anxa5;Elane;Cdca3;Ptpn18;Racgap1;Knl1;Rpl22l1;Trim59;Gimap6;S100a11;Myl10;Lgals1;Ost4;Ube2c;Echdc2
cell cycle%GObp%GO:0007049,-0.30480734386455055,-1.399310982364066,0.0,0.8263888888888888,1208,18,Cdk6;Rpa2;Uhrf1;Msh2;Clspn;Exo1;Pds5a;Chaf1a;Cul3;Hus1;Rpl23;Ube2s;Cdca3;Racgap1;Knl1;Spc24;Cenpa;Ube2c,Cdca3;Racgap1;Knl1;Spc24;Cenpa;Ube2c
negative regulation of biosynthetic process%GObp%GO:0009890,0.15745081883520953,0.9492560129923129,0.5,0.8274069400630915,1630,18,Cdk6;Calr;Uhrf1;Cycs;Jund;Ybx3;Pds5a;Dynll1;Smarce1;Cul3;Btaf1;Exosc10;Sap30;Rpl23;Hmgb2;Zbtb20;Elane;Nfix,Cdk6;Calr;Uhrf1;Cycs;Jund;Ybx3
apoptotic process%GObp%GO:0006915,0.27701435824008436,0.9411127684573068,0.42857142857142855,0.8288333043543058,845,15,Bcl2;Gclm;Abl1;Cycs;Msh2;Hras;Nisch;Dynll1;Slc25a4;Cd27;Rrp1b;Cul3;Tm2d1;Crip1;Lgals1,Bcl2;Gclm;Abl1;Cycs;Msh2;Hras;Nisch;Dynll1;Slc25a4;Cd27;Rrp1b;Cul3
organic substance metabolic process%GObp%GO:0071704,0.11471298963503476,0.9444562619963234,0.6666666666666666,0.8293400430624405,7458,73,Hbb-bt;Trim12a;Cdk6;Bcl2;Eci1;Calr;Tspan32;Rfc2;Rpa2;Uhrf1;Psmb8;Gclm;Abl1;Cycs;Xrn2;Hspa5;Lars2;Amd1;Jund;Hsp90aa1;Hspa9;Msh2;Ppp4c;Nisch;Clspn;Lsm8;Mrto4;Fkbp4;Mrpl32;Exo1;Pds5a;Sdf2l1;Wdr5;Eif3g;Psmd11;Ebp;Snu13;Psmb9;Trim34a;Rrp1b;Chaf1a;Cul3;Glrx5;Map2k3;Ung;Ssrp1;Exosc10;Fam126b;Mrpl15;Rpl5;Mrps30;Rcl1;Itpa;Hus1;Rpl35a;Rpl23;Rpl41;Fau;Rbm3;Hmgb2;Ube2s;Rpl27;Snrpe;Krtcap2;Rpl39;Elane;Ptpn18;Nfix;Rpl22l1;Trim59;Ost4;Ube2c;Echdc2,Hbb-bt;Trim12a;Cdk6;Bcl2;Eci1;Calr;Tspan32;Rfc2;Rpa2;Uhrf1;Psmb8;Gclm;Abl1;Cycs;Xrn2;Hspa5;Lars2;Amd1;Jund;Hsp90aa1;Hspa9;Msh2;Ppp4c;Nisch;Clspn;Lsm8
negative regulation of cellular metabolic process%GObp%GO:0031324,0.19023252182966305,0.9498520451827788,0.5,0.8340795766765036,2567,25,Cdk6;Bcl2;Calr;Uhrf1;Abl1;Cycs;Jund;Ybx3;Msh2;Ppp4c;Pds5a;Dynll1;Smarce1;Wdr5;Cul3;Btaf1;Exosc10;Sap30;Rpl5;Rpl23;Hmgb2;Cirbp;Zbtb20;Elane;Nfix,Cdk6;Bcl2;Calr;Uhrf1;Abl1;Cycs;Jund;Ybx3;Msh2;Ppp4c
response to external stimulus%GObp%GO:0009605,0.20286784572383817,0.9330098943569088,0.75,0.8414826498422713,2575,20,Trim12a;Bcl2;Nkg7;Tspan32;Abl1;Hspa5;Hsp90aa1;Hras;Cd63;Psmb9;Trim34a;H2-Q7;Rrp1b;Map2k3;Mndal;Fau;Hmgb2;Rpl39;Elane;Trim59,Trim12a;Bcl2;Nkg7;Tspan32
extracellular region%GOcc%GO:0005576,-0.21486521038651085,-0.9518114150223402,0.5,0.8430555555555556,2764,15,Hbb-bt;Calr;Igfbp4;Hspa5;Nisch;Cd63;Glipr1;H2-Q7;Fau;Hmgb2;Rpl39;Anxa5;Elane;S100a11;Lgals1,Fau;Hmgb2;Rpl39;Anxa5;Elane;S100a11;Lgals1
